child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_W1X2S8XHA,74.30457165829887,child_age,child_height,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_age_child_height_multiply,child_age_group,child_observe_total,teacher_emotional_total_pri_fees_amount_pv_multiply,ses_proxy,pri_fees_amount_pv_pri_fees_amount_multiply,child_zha,child_observe_total_mean,child_age_mean,count_toilets_children,pri_fees_amount_mean_enum
ID_51ON1WCV7,48.85493037086635,child_observe_total,teacher_emotional_total,child_height,child_zha,child_observe_concentrated,pri_calc_time_close,child_observe_diligent,child_age_child_height_divide,child_observe_attentive,child_gender,child_dob_day_mean_enum,teacher_social_nonaggressive,teacher_emotional_selfstarter,teacher_emotional_understand,obs_materials
ID_CEM6103TG,25.23489640614604,child_observe_attentive,latitude_longitude_divide,child_observe_total_mean_enum,child_observe_total_mean,teacher_selfcare_total_mean_enum,obs_handwashing_1,pri_funding_subsidy_mean_enum,obs_materials_12,longitude,id_facility_n_std,count_register_year_2020,id_mn_best,id_facility_n_mean_enum,child_date_day_std_enum,loc_group
ID_L9JKBJLMK,63.4377015221639,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,latitude_longitude_divide,child_observe_general,child_observe_attentive,child_age_child_height_divide,child_observe_total_mean_enum,child_observe_total_mean,child_gender,id_ward_mean,child_observe_interested,pri_funding_subsidy_mean_enum,child_age,count_register_all_std
ID_ZCMEZ9J1D,46.147341447489076,child_age,child_age_group,latitude_longitude_divide,id_ward_mean,child_age_child_height_divide,child_gender,ses_proxy,id_facility,child_date_day_mean_enum,count_staff_salary_paid_mean_prov,count_register_year_2014_mean,child_age_std_enum,count_register_all_std,teacher_emotional_understand,child_zha
ID_OZL0JA0FH,30.387904457799664,child_gender,child_observe_total_mean,count_toilets_children_mean_prov,count_staff_contract_std_enum,child_years_in_programme,count_register_year_grader_mean,count_register_year_2020,language_child,child_zha_mean_enum,count_register_race_std_enum,count_staff_time_full_std_enum,pri_time_open_minutes_mean,count_register_year_2016_std,child_enrollment_age,child_date_month_mean_enum
ID_W1TNT3GRG,37.484077183889426,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_zha,child_age_child_height_divide,teacher_emotional_understand,obs_materials_12,count_register_all_std,count_children_precovid_std,count_register_year_2020,count_children_present,count_staff_salary_unpaid,teacher_social_nonaggressive
ID_EO78K6JAR,42.356299705752676,child_age_child_height_divide,child_gender,child_observe_total_mean_enum,child_observe_total_mean,id_ward_mean,id_facility,child_date_day,pri_funding_subsidy_mean_enum,longitude,count_register_all_std,count_toilets_children_mean_prov,id_facility_n_std,child_years_in_programme,teacher_emotional_understand,count_register_year_2017_mean
ID_GG9WIQ0CG,67.83055995979282,child_dob_day_mean_enum,child_observe_total,child_date_month,child_observe_diligent,child_date_day_mean_enum,child_age_child_height_divide,child_observe_attentive,child_date_day_mean,pri_year_mean,child_observe_interested,pri_funding_subsidy_mean_enum,child_age_mean,child_date_day,pri_language,count_register_all_std
ID_JZEFKYXAV,37.60319245490407,child_observe_total,teacher_emotional_total,child_observe_diligent,child_age_child_height_divide,child_observe_attentive,child_observe_interested,teacher_emotional_understand,child_observe_general,pri_fees_amount_pv_count,count_register_year_2020,child_years_in_programme,pri_fees_amount_count,teacher_selfcare_total_mean_enum,child_observe_concentrated,count_register_year_2013_mean_enum
ID_QA1OOY2G8,18.579253315385873,child_observe_total_mean,child_age,child_observe_total_mean_enum,pri_calc_time_close,count_register_year_2020,enrollment_duration,pra_agency_understand,pri_fees_amount_pv_mean_enum,pra_agency_order,child_dob_year,child_grant,child_zha_mean_enum,count_staff_time_full_std_prov,pra_agency_choice,child_date_day
ID_EMK8OCWAH,28.866034324955017,latitude_longitude_divide,child_gender,child_observe_interested,pri_separate,pri_calc_time_close,longitude,count_register_year_2020,child_dob_month,child_dob_day,pra_groupings,teacher_emotional_total_mean_enum,id_ward_std_enum,id_ward_n,child_observe_concentrated,count_register_gender_female
ID_NAHD74339,23.062514343949807,obs_materials,child_gender,count_register_year_2021,pri_calc_time_close,teacher_social_nonaggressive,child_observe_concentrated,child_enrollment_age,obs_handwashing_1,quintile_std,loc_group,obs_materials_12,pri_separate,count_register_year_2020,id_dc_n_mean_enum,count_register_year_2019_mean_enum
ID_BOWZ3YIOO,37.552491137642164,child_observe_total,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,child_years_in_programme,id_facility,teacher_selfcare_total_mean_enum,id_facility_n,teacher_social_total,count_register_gender_male_mean_enum,pra_agency_understand,count_register_gender_female_std_enum,count_register_year_2020,count_toilets_adults_mean,count_staff_all_mean
ID_MXOBC0CYK,64.12081329738925,child_observe_total,child_age,child_height,child_observe_concentrated,child_age_group,child_observe_diligent,latitude_longitude_divide,child_observe_attentive,child_dob_month,child_observe_general,child_observe_interested,count_toilets_children_mean_enum,count_toilets_children,child_zha,teacher_emotional_understand
ID_M143FEUB7,67.39418049506061,child_observe_total,child_age,teacher_emotional_total,child_observe_concentrated,child_age_group,child_height,child_observe_diligent,child_age_child_height_multiply,latitude_longitude_divide,child_observe_attentive,child_observe_total_mean,id_ward_mean,child_observe_total_mean_enum,id_facility,pri_funding_subsidy_mean_enum
ID_6DPIOJQCP,47.956315406482474,child_height,child_date_month,child_age,child_zha,child_months_enrolment,child_observe_diligent,child_observe_total,child_observe_attentive,teacher_emotional_total,child_years_in_programme,child_age_child_height_multiply,enrollment_duration,count_staff_gender_female_std_enum,count_staff_salary_paid_std_enum,count_register_year_2020
ID_J3IHCPIMI,31.291784240662498,child_age,child_observe_attentive,child_months_enrolment,count_register_year_2020,child_date_day_mean_enum,child_dob_day,child_years_in_programme,obs_materials_12,obs_materials,count_children_present,teacher_social_total_mean_enum,pri_fees_amount_count,child_dob_month,mn_best,child_stunted
ID_FZRK4J9KM,64.22612506784519,child_observe_total,child_dob_day_mean_enum,child_observe_concentrated,child_dob_day,child_observe_diligent,child_date_month,child_observe_attentive,child_observe_general,latitude_longitude_divide,child_age_child_height_divide,child_observe_interested,child_gender,longitude_mean_enum,language_child,count_register_all_std
ID_HLBUOAQYR,36.90377899105282,child_observe_diligent,child_observe_attentive,latitude_longitude_divide,child_observe_general,child_gender,child_observe_total_mean,latitude_std_enum,child_date_month_std,pri_funding_subsidy_mean_enum,id_mn_best,teacher_emotional_understand,teacher_social_total_mean_enum,teacher_social_nonaggressive,id_facility_n_std,loc_group
ID_10RWYRUNR,49.491324884857775,child_age,teacher_emotional_total,child_height,child_age_group,child_age_child_height_multiply,ward_best,latitude_longitude_divide,child_gender,child_date_day_std_enum,teacher_emotional_adjust,loc_group,id_ward_mean,count_staff_time_full_std_enum,count_register_year_grader_mean_enum,count_staff_salary_std_enum
ID_2TZCX6Z9V,37.50972862418802,child_observe_diligent,ses_proxy,child_gender,count_staff_contract_std_enum,teacher_emotional_understand,count_staff_time_full_std_enum,count_staff_gender_female_std_enum,teacher_emotional_total_mean_enum,count_register_year_2020,pri_year_std_enum,pra_agency_understand,count_staff_salary_paid_mean_enum,teacher_social_total_mean_enum,id_facility_std_enum,teacher_social_nonaggressive
ID_RWTUYHWTO,60.73878909683238,teacher_emotional_total,child_age,child_age_group,ses_proxy,child_observe_diligent,child_observe_total_mean_enum,child_observe_total_mean,latitude_longitude_divide,id_ward_mean,pri_funding_subsidy_mean_enum,child_gender,count_register_all_std,quintile,teacher_social_total,count_register_year_2017_mean
ID_A39RYS3HX,47.08040539315449,child_observe_total,child_age,child_age_group,child_observe_concentrated,teacher_emotional_total,child_observe_attentive,child_dob_month,child_observe_interested,latitude_longitude_divide,id_facility,teacher_social_initiative,teacher_emotional_understand,id_ward_mean,teacher_social_peers,teacher_emotional_selfstarter
ID_7C8Y2CJBR,39.95161125179037,child_age,child_age_group,latitude_longitude_divide,child_observe_total_mean_enum,id_ward_mean,child_observe_total_mean,teacher_social_total,child_date_day_std_enum,loc_group,id_facility_n_std,teacher_emotional_understand,count_register_year_2017_mean,teacher_emotional_total_mean_enum,count_register_all_std,pri_funding_subsidy_mean_enum
ID_FRVNI8YMR,67.74490340693558,child_age,child_observe_total,ses_proxy,child_age_group,child_observe_diligent,child_height,child_age_child_height_multiply,child_observe_total_mean_enum,child_observe_total_mean,child_observe_attentive,child_observe_interested,quintile,latitude_longitude_divide,id_ward_mean,pri_funding_subsidy_mean_enum
ID_4JEAIUAUA,59.59769289825094,child_age,child_observe_total,child_height,child_age_group,child_observe_diligent,child_age_child_height_multiply,child_observe_attentive,child_zha,child_observe_interested,child_gender,pri_funding_subsidy_mean_enum,child_dob_day_std,teacher_emotional_understand,count_register_all_std,id_ward_mean
ID_SALADXKQT,22.259405062314958,child_observe_diligent,child_observe_attentive,child_gender,child_observe_total,teacher_emotional_understand,child_observe_general,count_register_year_2020,obs_materials_12,count_children_present,pri_attendance,teacher_social_cooperate,count_register_year_2015,teacher_selfcare_total_mean_enum,teacher_social_nonaggressive,child_dob_year_std_enum
ID_O0AG71MDY,42.33196716563316,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_observe_general,latitude_longitude_divide,child_observe_total_mean,child_observe_total_mean_enum,child_observe_interested,obs_materials_12,teacher_emotional_understand,pri_funding_subsidy_mean_enum,id_facility_n_mean_enum,child_dob_day_mean,sef_ind,pri_calc_time_close
ID_QGE7V5K75,65.79262194666954,child_age,pri_fees_amount_std_enum,child_age_group,child_observe_total_mean_enum,child_observe_total_mean,id_facility,pri_fees_amount_pv_mean_enum,count_toilets_children_std_enum,child_observe_attentive,child_observe_total_std_enum,pri_funding_subsidy_mean_enum,child_age_child_height_multiply,teacher_emotional_adjust,pri_fees_amount_pv_std,count_staff_salary_paid_mean_enum
ID_X97ZIQ7EP,47.65602677612448,child_observe_attentive,child_observe_total_mean,child_gender,ward_best,pri_year_mean,pri_funding_subsidy_mean_enum,child_date_day_mean_enum,child_age_child_height_divide,count_toilets_children_mean_prov,count_register_year_2015_std_enum,obs_materials_12,id_ward_mean,longitude,count_register_year_2017_mean,child_age_std_enum
ID_Q8S2W8XPA,30.897219111605324,child_date_month,child_gender,child_observe_total_mean,child_enrollment_age,teacher_social_total,obs_handwashing_1,count_register_year_2020,count_register_race_std_enum,teacher_social_peers,pri_fees_amount_pv_mean_enum,pri_fees_amount_mean_enum,enrollment_duration,teacher_emotional_independent,pra_agency_order,count_staff_gender_female_std_enum
ID_QP8T95W8J,67.69116873498083,child_age,child_observe_total,child_age_group,ses_proxy,teacher_emotional_total,child_observe_diligent,child_height,child_observe_attentive,child_age_child_height_multiply,child_observe_total_mean,child_observe_total_mean_enum,latitude_longitude_divide,id_ward_mean,pri_funding_subsidy_mean_enum,quintile
ID_52RWH3K6I,37.63456071629146,teacher_emotional_total,ses_proxy,child_observe_total_mean_enum,child_observe_total_mean,child_gender,pri_funding_subsidy_mean_enum,count_register_year_2020,child_years_in_programme,teacher_emotional_understand,child_observe_total_count,teacher_emotional_met,pri_fees_amount_pv_mean_enum,teacher_social_total_mean_enum,pri_year_std_enum,child_months_enrolment_mean_enum
ID_GH4W2DKQS,45.41819807438651,child_height,child_age,child_observe_attentive,child_date_month,child_observe_total_mean,child_gender,child_dob_month,obs_materials_12,child_age_std_enum,child_years_in_programme,pri_year_mean,teacher_emotional_total_mean_enum,child_zha,count_register_all_std,teacher_emotional_understand
ID_ZU4Y7EM9C,38.35184524755221,id_facility,child_age,child_age_child_height_divide,child_gender,child_observe_total_mean,count_register_year_2016_mean,child_age_mean,teacher_emotional_total_mean_enum,teacher_emotional_understand,count_register_year_grader_mean_enum,child_date_day_std_enum,pra_agency_understand,child_date_day,pri_year_mean,child_date_month_std
ID_MX4557TBH,55.18356497870508,child_age,child_age_group,child_observe_total,child_observe_diligent,child_height,child_observe_attentive,latitude_longitude_divide,child_observe_total_mean,child_observe_total_mean_enum,child_gender,child_age_child_height_multiply,id_ward_mean,count_register_all_std,count_children_precovid_std,pri_funding_subsidy_mean_enum
ID_LY68RY4JJ,63.27661981223687,child_dob_month_std,obs_materials,child_zha,language_match_std_enum,child_date_month,child_height,child_observe_total_mean_enum,pri_calc_time_close,child_observe_attentive,child_gender,child_dob_day_mean,pri_funding_subsidy_mean_enum,child_observe_interested,child_years_in_programme,child_observe_total_mean
ID_CU45XJ5DV,58.706845074640086,child_age,child_observe_total,ses_proxy,child_age_group,child_observe_diligent,child_observe_attentive,child_observe_total_mean_enum,child_observe_total_mean,latitude_longitude_divide,child_gender,child_observe_interested,child_age_child_height_multiply,id_ward_mean,quintile,count_children_precovid_std
ID_A66BF9YH8,29.047330823472798,child_age_std_enum,child_dob_day_std,child_gender,child_observe_total_mean,child_observe_total_mean_enum,teacher_selfcare_total_mean_enum,latitude_longitude_divide,child_age_child_height_divide,teacher_duration_mean_enum,pri_funding_subsidy_mean_enum,teacher_emotional_understand,id_mn_best,teacher_emotional_total_mean_enum,id_facility_std_enum,id_facility_n_std
ID_HSPOEP3KD,44.72933482079517,teacher_emotional_total,ses_proxy,pri_fees_amount_std_enum,ward_best,pri_fees_amount_pv,pri_fees_amount_pv_pri_fees_amount_multiply,teacher_emotional_total_pri_fees_amount_pv_multiply,child_observe_total_mean_enum,teacher_emotional_total_pri_fees_amount_multiply,count_register_race_other,count_staff_contract_std_enum,ses_cat,pri_fees_amount,count_staff_qual_nqf4_5_std_enum,child_gender
ID_DEV35TSU5,63.616099031525,child_observe_total,child_age,teacher_emotional_total,child_age_group,child_observe_diligent,latitude_longitude_divide,child_observe_attentive,child_observe_total_mean,child_observe_total_mean_enum,id_ward_mean,pri_funding_subsidy_mean_enum,child_observe_interested,count_children_precovid_std,count_register_all_std,id_facility_n_std
ID_FOINQRYBP,57.93264339996353,child_observe_total,child_observe_diligent,child_zha,child_height,child_date_month,child_observe_attentive,child_gender,latitude_longitude_divide,pri_funding_subsidy_mean_enum,child_age,count_register_all_std,id_ward_mean,teacher_emotional_understand,child_date_month_std,count_toilets_children_mean_prov
ID_QLU47WOXG,29.685423162035054,child_stunted,child_observe_general,child_observe_total_mean,id_ward_n,id_facility_n_std_enum,count_register_gender_male_std,teacher_selfcare_total_mean_enum,obs_materials_12,teacher_social_assistance,teacher_emotional_total_mean_enum,id_team_mean_enum,count_staff_gender_female_std_enum,teacher_emotional_understand,pri_year_std,quintile_std_enum
ID_AXZQCM89S,58.994125784379435,count_register_race_indian_mean_enum,teacher_emotional_total,child_months_enrolment,pri_fees_amount_std_enum,count_register_race_indian_std,child_observe_attentive,child_observe_total_mean,count_register_race_indian_mean,count_staff_contract_std_enum,count_staff_qual_nqf4_5_std_enum,pri_funding_subsidy_mean_enum,teacher_selfcare_total_mean_enum,count_register_race_std_enum,teacher_emotional_understand,id_ward_mean
ID_UEI4Q7E5L,65.3409461159838,child_observe_total,child_observe_concentrated,child_height,child_age,child_zha,child_observe_diligent,child_observe_total_mean,child_observe_attentive,child_observe_interested,child_months_enrolment,child_observe_general,teacher_emotional_total,pri_calc_time_close,count_staff_qual_nqf4_5_mean_enum,teacher_emotional_total_mean_enum
ID_S23WCQAY9,35.63126157725132,child_observe_total_mean_enum,child_observe_total_mean,count_staff_salary_unpaid,child_enrollment_age,id_facility,child_dob_day_std,enrollment_duration,count_register_year_2020,obs_handwashing_1,child_observe_general,id_facility_mean,teacher_emotional_selfstarter,id_dc_n_std_enum,count_staff_time_full_std_prov,teacher_emotional_total_pri_fees_amount_subtract
ID_U3E297NA8,28.464964870569652,child_date_day_mean_enum,obs_materials_12,child_age_child_height_divide,prov_best,child_date_day_std_enum,enrollment_duration,obs_handwashing_1,quintile_std,id_dc_n_std_enum,count_register_year_2020,id_mn_best,teacher_social_peers,id_prov,child_years_in_programme,child_dob_day_std
ID_TLX39P87H,29.01965088245212,child_height,child_zha,child_gender,child_observe_total_mean,pri_funding_subsidy_mean_enum,child_years_in_programme,child_age_child_height_divide,count_register_year_2017_mean,obs_handwashing_1,count_register_year_2020,teacher_emotional_total_pri_fees_amount_pv_multiply,child_months_enrolment_std,pri_fees_amount_pv_mean_enum,obs_materials_12,teacher_social_total_mean_enum
ID_Z2IN7EBF0,58.54076288556891,child_age,child_observe_total,child_observe_diligent,child_observe_attentive,child_dob_day,child_observe_total_mean,count_staff_salary_paid_std_enum,count_staff_contract_std_enum,teacher_emotional_total,child_months_enrolment,pri_fees_amount_pv_mean_enum,child_years_in_programme,obs_materials,count_staff_gender_female_std_enum,teacher_selfcare_total_mean_enum
ID_A9VYB3HAP,33.4194195938461,child_observe_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,child_gender,child_enrollment_age,obs_materials,teacher_emotional_understand,longitude,teacher_social_peers,count_register_year_2020,teacher_social_cooperate,count_children_present,pra_agency_order
ID_8RSR63TDR,61.042280329480036,teacher_emotional_total,teacher_emotional_total_pri_fees_amount_multiply,child_observe_diligent,child_observe_attentive,teacher_emotional_total_pri_fees_amount_pv_multiply,child_observe_concentrated,child_observe_total_mean_enum,child_observe_interested,child_observe_total_mean,child_age_child_height_divide,child_observe_general,id_ward_mean,pri_funding_subsidy_mean_enum,teacher_social_peers,count_register_all_std
ID_G8LXFG5SP,42.50398348258521,child_observe_total_mean_enum,child_observe_total_mean,child_gender,count_register_year_2017_std_enum,child_age,count_register_gender_male_mean_enum,child_age_child_height_divide,count_register_year_2020,count_register_year_2015_mean,obs_handwashing_1,count_register_year_grader_mean_enum,count_toilets_children_mean_prov,child_age_mean,child_years_in_programme,count_register_all_std_enum
ID_W8KOIY49Q,56.51920160553018,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_date_month,child_observe_attentive,child_observe_total_mean,count_staff_salary_paid_std_enum,child_months_enrolment,count_staff_contract_std_enum,child_gender,id_ward_mean,pri_funding_subsidy_mean_enum,child_observe_general,enrollment_duration,teacher_emotional_understand
ID_79GHY8Z5B,72.76514546815687,child_age,child_observe_concentrated,child_age_group,language_match,child_observe_diligent,child_observe_attentive,latitude_std,child_observe_general,child_observe_total_mean_enum,child_height,child_date_month,child_observe_total_mean,child_age_mean,child_observe_interested,id_facility
ID_1NE8VRSON,43.787996832236104,child_observe_total,child_observe_diligent,child_observe_attentive,child_gender,teacher_social_total,child_observe_total_count,child_years_in_programme,teacher_selfcare_total_mean_enum,teacher_social_peers,pri_calc_time_close,id_facility_n_std,teacher_emotional_understand,teacher_social_nonaggressive,child_date_month_mean_enum,pri_fees_amount_count
