child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_63GVO6496,58.480202551009555,child_observe_total,child_observe_diligent,child_date_month,child_observe_attentive,pri_funding_subsidy_mean,child_observe_total_mean,child_gender,child_date_month_std,child_dob_year_mean,latitude_std_enum,pri_time_close_minutes_mean,child_years_in_programme,child_observe_interested,id_ward_std_enum,count_register_race_std
ID_MQDKXQO9R,33.803680354905794,count_staff_salary_paid_std_enum,pri_funding_subsidy_mean,child_years_in_programme,child_observe_total_mean,count_register_race_african_std_enum,child_observe_total_mean_enum,count_staff_gender_std_enum,count_staff_contract_std,count_register_year_2020,id_facility_mean_enum,child_months_enrolment,count_register_race_indian_mean_enum,obs_handwashing_1,id_dc_n_std_enum,child_observe_concentrated
ID_8NHEV4JYV,21.716307763769873,child_dob_day,obs_materials,child_observe_total_mean,child_years_in_programme,obs_equipment,pri_fees_amount_pv_count,child_observe_total_mean_enum,count_register_year_2020,pri_separate,id_facility_mean_enum,obs_area_3,child_age_child_height_divide,id_dc_n_std,teacher_social_assistance,pri_meal_1
ID_49Q0B09ZE,46.39326561589309,child_observe_total,child_age,child_age_group,child_height,child_observe_diligent,id_facility,child_dob_month,child_observe_concentrated,child_observe_attentive,latitude_mean_enum,child_age_mean,child_date_month_std_enum,child_observe_general,id_ward_mean,count_toilets_children_mean_enum
ID_OFDARJRN8,28.727691421361072,child_height,child_age_child_height_multiply,child_gender,latitude_longitude_divide,count_register_year_2020,count_children_present,child_years_in_programme,teacher_emotional_understand,child_zha,obs_area_3,count_register_year_2019_std,child_observe_concentrated,quintile_std,teacher_emotional_total_mean,teacher_emotional_total_pri_fees_amount_subtract
ID_SUUJWQCUK,60.86290782211823,child_age,child_observe_total,child_observe_diligent,child_observe_attentive,child_age_group,pri_fees_amount_pv_pri_fees_amount_multiply,ses_proxy,ward_best,child_observe_concentrated,pri_funding_subsidy_mean,child_date_month,child_gender,teacher_social_total_std_enum,ses_cat,count_register_year_2020
ID_LSRZPR784,51.4419276678029,teacher_emotional_total,child_observe_diligent,child_observe_total_mean_enum,child_dob_day_mean,child_date_month,child_dob_day,child_observe_attentive,child_observe_total_mean,child_observe_total,child_gender,child_date_month_std,teacher_emotional_independent,child_observe_concentrated,teacher_emotional_total_pri_fees_amount_pv_multiply,teacher_social_total
ID_W0L3EEXNX,39.004825076787874,child_observe_total,teacher_emotional_total,child_observe_diligent,child_observe_concentrated,child_observe_attentive,child_gender,teacher_emotional_understand,teacher_emotional_met,obs_materials_12,teacher_social_peers,teacher_emotional_selfstarter,count_register_year_2020,teacher_social_nonaggressive,facility_type,teacher_social_cooperate
ID_O5WURWYLF,41.752125047218584,child_height,child_observe_total_mean_enum,child_zha,pri_funding_subsidy_mean,id_facility,child_observe_total_mean,child_gender,child_observe_concentrated,count_register_race_other_std_enum,count_register_year_2020,child_zha_std,child_zha_std_enum,child_date_day_std_enum,pri_fees_amount_pv_count,count_children_present
ID_EQAZQ4SZ7,66.41141261997635,child_observe_total,child_age,child_observe_concentrated,child_age_group,child_observe_diligent,child_observe_attentive,child_height,child_date_month,pri_funding_subsidy_mean,child_zha,id_ward_mean,child_gender,child_observe_interested,child_observe_general,teacher_emotional_understand
ID_UXL36DZL7,58.961946262886684,child_height,child_dob_month,teacher_emotional_total,child_age,child_observe_diligent,teacher_emotional_total_pri_fees_amount_pv_multiply,child_date_month,child_observe_attentive,child_zha,count_register_year_2013_mean,pri_funding_subsidy_mean,teacher_emotional_total_pri_fees_amount_multiply,count_register_year_2013_std,child_observe_total,count_register_year_2013_std_enum
ID_WCDXTO0HT,32.26832916065834,child_height,child_zha,obs_materials,count_staff_contract_std_enum,pri_funding_subsidy_mean,count_children_present,pri_fees_amount_pv_pri_fees_amount_multiply,count_register_race_african_std_enum,child_observe_total_mean,child_enrollment_age,count_register_year_2020,count_staff_contract_std,count_register_all_std_enum,count_register_year_2019_std,child_date_day_std_enum
ID_B6TIIEIQJ,45.994028144534546,child_observe_total,child_age,child_observe_diligent,child_observe_concentrated,child_observe_attentive,child_months_enrolment,child_years_in_programme,teacher_emotional_understand,teacher_emotional_met,child_dob_day,count_register_year_2020,count_staff_gender_std_enum,child_observe_interested,id_mn_best,obs_area_3
ID_7UZ66G4L8,55.687686853805324,teacher_emotional_total,child_observe_diligent,child_observe_total,pri_funding_subsidy_mean,child_observe_total_mean_enum,child_observe_attentive,child_age,child_observe_total_mean,child_date_day_std_enum,child_gender,teacher_emotional_met,child_date_month_std,child_dob_year_mean_enum,child_observe_concentrated,longitude_mean
ID_WYP2V4JWK,36.17037879566301,teacher_emotional_total,child_observe_diligent,child_height,child_observe_attentive,child_observe_total,child_zha,teacher_social_total,child_observe_total_mean,teacher_emotional_met,obs_materials,child_observe_general,count_children_present,child_observe_concentrated,count_register_year_2020,count_register_gender_female
ID_HEKRYM1A4,46.514080058373445,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,count_children_present,child_enrollment_age,teacher_emotional_met,teacher_emotional_understand,teacher_emotional_selfstarter,count_register_year_2020,count_staff_salary_std_enum,child_observe_general,pri_calc_time_close,child_observe_interested
ID_6R9STZK86,61.31373991747107,child_age,child_date_month,child_months_enrolment,count_register_year_grader_std,child_observe_total_mean,count_register_race_african_std_enum,enrollment_duration,child_gender,count_staff_gender_other_std_enum,child_date_month_mean_enum,child_observe_total_mean_enum,count_staff_qual_nqf4_5_std_enum,count_register_all_std_enum,count_staff_gender_female_std_prov,count_register_year_school_std_enum
ID_ABMQ8URI7,48.072741016305166,child_observe_diligent,child_height,child_observe_attentive,pri_capacity,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_zha,child_observe_total_mean,child_observe_general,count_staff_salary_paid_std_enum,teacher_emotional_met,id_facility,count_register_year_2020,obs_materials_12,teacher_social_assistance
ID_W1X2S8XHA,72.5465451785031,child_age,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_height,child_age_group,teacher_emotional_total_pri_fees_amount_pv_multiply,child_age_child_height_multiply,child_zha,ses_proxy,child_observe_total_mean,pri_funding_subsidy_mean,child_observe_total,pri_fees_amount_pv_pri_fees_amount_multiply,ses_cat,teacher_emotional_adjust
ID_51ON1WCV7,47.06575990481943,child_observe_total,child_zha,child_height,teacher_emotional_total,child_observe_diligent,child_observe_concentrated,child_observe_attentive,child_age_child_height_divide,pri_calc_time_close,child_gender,teacher_emotional_understand,teacher_emotional_met,pri_separate,teacher_emotional_selfstarter,child_zha_std_enum
ID_CEM6103TG,27.137090405392634,child_observe_total_mean_enum,child_observe_attentive,pri_funding_subsidy_mean,child_observe_total_mean,obs_handwashing_1,obs_materials_12,id_enumerator_mean,id_prov_n,child_dob_day_mean_enum,obs_area_3,child_age_mean,child_date_month_std,child_date_day_std_enum,obs_handwashing,count_register_year_2019_std
ID_L9JKBJLMK,61.10185611404299,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_general,child_observe_attentive,pri_funding_subsidy_mean,child_observe_total_mean_enum,child_gender,child_observe_total_mean,child_date_day_std_enum,child_observe_interested,id_mn_n_std,child_age_child_height_divide,child_years_in_programme,teacher_emotional_selfstarter
ID_ZCMEZ9J1D,44.96916222290223,child_age,child_age_group,ses_proxy,pri_funding_subsidy_mean,id_ward_mean,child_observe_total_std_enum,longitude_mean,teacher_emotional_selfstarter,child_gender,child_dob_year_std_enum,id_ward_std_enum,teacher_emotional_understand,latitude_longitude_divide,latitude_std_enum,child_date_day_mean
ID_OZL0JA0FH,28.941575165882217,child_gender,child_years_in_programme,child_observe_total_mean,count_register_year_grader_std_enum,count_register_race_african_std_enum,count_register_year_2020,count_staff_qual_nqf6_9_std_prov,child_observe_total_mean_enum,count_staff_time_std_enum,count_children_present,language_assessment,count_staff_contract_std_enum,child_age_child_height_divide,count_staff_salary_paid_std_enum,count_register_all_std_enum
ID_W1TNT3GRG,37.420729622725396,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,teacher_emotional_met,child_zha,child_age_child_height_divide,teacher_emotional_understand,count_children_present,obs_materials_6,obs_materials_12,child_date_day_std,teacher_emotional_selfstarter,teacher_social_total
ID_EO78K6JAR,41.97028952331475,pri_funding_subsidy_mean,child_observe_total_mean_enum,child_gender,child_observe_total_mean,teacher_emotional_met,child_date_day_std_enum,id_facility,id_ward_mean,child_years_in_programme,latitude_std_enum,teacher_emotional_understand,latitude,id_enumerator_mean,child_dob_year_mean_enum,teacher_emotional_total_mean_enum
ID_GG9WIQ0CG,66.94724602564494,child_dob_day_mean_enum,child_observe_total,child_date_month,child_observe_diligent,pri_funding_subsidy_mean,child_observe_interested,child_observe_attentive,child_date_day_mean,id_facility,child_date_day_std_enum,count_register_all_mean_enum,child_date_month_mean_enum,id_facility_mean_enum,id_mn_n_std,pri_language
ID_JZEFKYXAV,36.840493560799985,child_observe_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_interested,teacher_emotional_met,child_age_child_height_divide,teacher_emotional_understand,child_months_enrolment,count_register_year_2020,child_observe_concentrated,teacher_social_initiative,facility_type,teacher_emotional_selfstarter,pri_fees_amount_pv_count
ID_QA1OOY2G8,17.399837061648213,child_observe_total_mean_enum,child_age,child_observe_total_mean,child_dob_year_std_enum,count_register_year_2020,teacher_social_ideas,child_enrollment_age,enrollment_duration,child_dob_day,pri_fees_amount_pv_mean,count_register_gender_female,id_facility_std,count_children_precovid,child_stunted,pra_agency_choice
ID_EMK8OCWAH,29.040771569778382,child_gender,pri_separate,obs_handwashing_1,child_observe_concentrated,child_observe_interested,latitude_longitude_divide,count_register_year_2020,count_register_year_2019_std,longitude,teacher_emotional_total_mean,id_facility,quintile_std,teacher_emotional_total_mean_enum,language_assessment,child_dob_year_std_enum
ID_NAHD74339,23.67003322763016,child_gender,obs_materials,child_observe_concentrated,obs_handwashing_1,obs_materials_12,count_register_year_2021,teacher_social_nonaggressive,obs_area_3,count_register_year_2020,pri_calc_time_close,facility_type,id_ward_std,obs_handwashing,child_enrollment_age,id_ward_n_mean_enum
ID_BOWZ3YIOO,36.65673723764526,child_observe_total,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,id_facility,child_years_in_programme,child_height_count,count_staff_all_std,teacher_social_total,count_staff_gender_std_enum,count_staff_time_mean_enum,teacher_emotional_understand,child_dob_year_mean_enum,child_date_day,urban
ID_MXOBC0CYK,63.51391656990866,child_observe_total,child_age,child_height,child_age_group,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_zha,pri_funding_subsidy_mean,child_dob_month,child_age_mean,teacher_emotional_understand,longitude_mean,latitude_std_enum,child_age_child_height_multiply
ID_M143FEUB7,67.41471808079062,child_observe_total,child_age,teacher_emotional_total,child_age_group,child_observe_diligent,child_height,child_observe_attentive,child_observe_concentrated,pri_funding_subsidy_mean,child_age_child_height_multiply,child_observe_total_mean_enum,id_facility,child_date_day_std_enum,child_observe_total_mean,teacher_emotional_selfstarter
ID_6DPIOJQCP,50.37342583198773,child_height,child_age,child_zha,child_date_month,child_observe_diligent,child_age_child_height_multiply,teacher_emotional_total,enrollment_duration,child_months_enrolment,child_years_in_programme,child_observe_attentive,teacher_emotional_met,count_staff_gender_std_enum,count_staff_salary_paid_std_enum,teacher_emotional_understand
ID_J3IHCPIMI,31.1902290010758,child_age,child_observe_attentive,child_years_in_programme,teacher_social_assistance,count_staff_salary_std_enum,count_register_year_2020,teacher_emotional_total_mean,count_staff_all_std_enum,child_observe_general,child_date_day_mean_enum,obs_materials_12,teacher_social_total_mean_enum,child_date_day_mean,count_staff_salary_std,pri_fees_amount_pv_count
ID_FZRK4J9KM,64.07552554252273,child_observe_total,child_dob_day_mean_enum,child_observe_concentrated,child_dob_day,child_date_month,child_observe_diligent,child_observe_attentive,child_observe_general,child_observe_interested,id_facility,latitude_std_enum,child_gender,child_date_month_std,teacher_emotional_selfstarter,count_staff_qual_nqf6_9_std_prov
ID_HLBUOAQYR,37.06949115345185,child_observe_diligent,pri_funding_subsidy_mean,child_observe_attentive,child_gender,child_observe_total_mean,child_observe_total_mean_enum,child_observe_general,child_date_month_std,teacher_emotional_understand,id_enumerator_mean,teacher_emotional_selfstarter,obs_area_3,teacher_social_nonaggressive,count_children_present,quintile_std
ID_10RWYRUNR,50.03987644489188,child_age,teacher_emotional_total,child_height,ward_best,child_age_group,child_age_child_height_multiply,latitude_std_enum,pri_funding_subsidy_mean,count_staff_qual_nqf4_5_std,teacher_emotional_adjust,id_ward_mean,count_staff_salary_std,child_gender,loc_group,count_staff_contract_std_enum
ID_2TZCX6Z9V,36.326852466874485,child_observe_diligent,ses_proxy,child_gender,child_observe_concentrated,teacher_emotional_selfstarter,teacher_emotional_understand,count_staff_salary_std_enum,count_register_year_2020,count_staff_all_std,count_staff_all_std_enum,teacher_social_cooperate,pri_year_mean,count_register_year_grader_std_enum,teacher_social_nonaggressive,count_children_present_mean
ID_RWTUYHWTO,62.15372304470724,teacher_emotional_total,child_age,child_observe_diligent,ses_proxy,child_age_group,child_observe_total_mean_enum,quintile,pri_funding_subsidy_mean,child_date_day_std_enum,child_age_child_height_multiply,child_observe_total_mean,teacher_emotional_met,id_facility,child_date_month_std,child_gender
ID_A39RYS3HX,45.278808023823025,child_observe_total,child_age,child_age_group,child_observe_concentrated,child_observe_attentive,child_dob_month,id_facility,teacher_emotional_total,child_date_month_std_enum,teacher_emotional_understand,teacher_emotional_selfstarter,id_ward_mean,teacher_social_initiative,latitude_mean_enum,count_register_year_2020
ID_7C8Y2CJBR,39.34895823271817,child_age,child_age_group,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_observe_total_mean,child_date_day_std_enum,child_age_child_height_multiply,id_ward_mean,teacher_social_total,teacher_emotional_selfstarter,teacher_emotional_understand,id_facility,child_dob_year_mean_enum,longitude_mean,id_enumerator_mean
ID_FRVNI8YMR,67.85462529955717,child_age,child_observe_total,ses_proxy,child_age_group,child_observe_diligent,child_height,child_age_child_height_multiply,quintile,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_observe_attentive,child_observe_total_mean,child_date_day_std_enum,id_facility,latitude_std_enum
ID_4JEAIUAUA,62.4676516929249,child_age,child_observe_total,child_age_group,child_zha,child_height,child_observe_attentive,child_observe_diligent,child_age_child_height_multiply,child_zha_std_enum,pri_funding_subsidy_mean,child_gender,teacher_emotional_adjust,id_facility,child_observe_interested,id_ward_mean
ID_SALADXKQT,21.86831910047253,child_observe_diligent,child_gender,child_observe_attentive,count_children_present,teacher_emotional_understand,teacher_emotional_selfstarter,count_register_year_2020,obs_materials_12,facility_type,id_facility,pri_time_open_hours_std,teacher_social_nonaggressive,teacher_social_cooperate,child_zha_std_enum,count_register_year_grader
ID_O0AG71MDY,41.992709932215455,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_observe_general,latitude_std_enum,child_observe_interested,child_observe_total_mean,child_date_day_std_enum,longitude_mean,child_dob_day_std,child_date_month_std,count_register_year_2020,obs_materials_12
ID_QGE7V5K75,63.438525604460686,child_age,child_age_group,pri_fees_amount_std_enum,child_observe_total_mean_enum,pri_fees_amount_std,child_date_month_std,pri_fees_amount_pv_std_enum,longitude_mean,pri_funding_subsidy_mean,child_observe_total_mean,id_facility,latitude_std_enum,child_dob_day_mean_enum,child_observe_attentive,child_age_child_height_multiply
ID_X97ZIQ7EP,47.36482073235678,ward_best,latitude_mean_enum,pri_funding_subsidy_mean,child_gender,child_observe_attentive,child_observe_total_mean,child_observe_total_mean_enum,latitude_std_enum,child_date_day_mean_enum,count_register_year_2020,count_children_present,id_ward_mean,child_dob_year_mean_enum,teacher_emotional_understand,child_zha_std_enum
ID_Q8S2W8XPA,31.14304627834146,child_date_month,child_gender,child_enrollment_age,child_observe_total_mean,child_observe_total_mean_enum,teacher_emotional_met,enrollment_duration,pri_fees_amount_pv_count,teacher_social_total,child_zha_std_enum,teacher_emotional_understand,id_ward_std,count_register_year_2020,teacher_social_peers,child_date_day
ID_QP8T95W8J,68.19272351943286,child_age,child_observe_total,child_observe_diligent,ses_proxy,child_age_group,child_observe_attentive,child_height,teacher_emotional_total,quintile,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_age_child_height_multiply,child_observe_total_mean,child_date_day_std_enum,teacher_emotional_met
ID_52RWH3K6I,39.885496966394236,teacher_emotional_total,ses_proxy,child_observe_total_mean_enum,pri_funding_subsidy_mean,child_zha_std,child_gender,child_observe_total_mean,child_zha_std_enum,teacher_emotional_met,count_register_year_2020,pri_year_std,teacher_emotional_understand,child_height_std,child_height_count,id_ward_n
ID_GH4W2DKQS,44.518154883401714,child_height,child_dob_month,child_observe_attentive,child_date_month,child_gender,child_observe_total_mean,child_zha,child_observe_total_mean_enum,child_date_day_std_enum,child_date_day_mean_enum,child_age,child_years_in_programme,child_date_month_std,obs_materials_12,count_register_year_2020
ID_ZU4Y7EM9C,37.15166260250543,id_facility,child_age_child_height_divide,child_age,child_observe_total_mean,child_observe_total_mean_enum,child_gender,child_date_month_std,count_register_year_grader_mean,teacher_emotional_selfstarter,child_date_day_std_enum,child_date_day,teacher_emotional_understand,teacher_social_total_mean_enum,count_staff_time_mean_enum,id_prov
ID_MX4557TBH,55.4374672881797,child_age,child_observe_diligent,child_age_group,child_height,child_observe_total_mean_enum,child_observe_total,pri_funding_subsidy_mean,child_observe_attentive,child_observe_total_mean,child_age_child_height_multiply,child_date_day_std_enum,teacher_emotional_selfstarter,child_date_month_std,child_gender,longitude_mean
ID_LY68RY4JJ,57.41866770578609,child_dob_month_std,obs_materials,child_observe_total_mean_enum,child_date_month,child_height,child_observe_attentive,child_observe_total_mean,child_zha,language_match_std_enum,pri_funding_subsidy_mean,child_gender,obs_equipment,child_years_in_programme,child_dob_day_mean,child_months_enrolment_mean
ID_CU45XJ5DV,57.99063275924126,child_age,child_observe_diligent,child_age_group,ses_proxy,child_observe_total,child_observe_total_mean_enum,pri_funding_subsidy_mean,quintile,child_observe_interested,child_observe_attentive,child_observe_total_mean,child_date_day_std_enum,child_gender,child_age_child_height_multiply,id_facility
ID_A66BF9YH8,29.889725579711577,child_age_std_enum,pri_funding_subsidy_mean,child_gender,child_observe_total_mean_enum,child_observe_total_mean,child_age_child_height_divide,obs_handwashing_1,id_facility_mean_enum,child_dob_day_std,teacher_social_initiative,id_enumerator_mean,child_dob_day_std_enum,teacher_emotional_understand,child_age_mean_enum,teacher_emotional_selfstarter
ID_HSPOEP3KD,43.6849031392819,teacher_emotional_total,ward_best,ses_proxy,teacher_emotional_total_pri_fees_amount_multiply,child_observe_total_mean_enum,ses_cat,teacher_emotional_total_pri_fees_amount_pv_multiply,pri_funding_subsidy_mean,pri_fees_amount_pv_pri_fees_amount_multiply,pri_fees_amount_pv_std_enum,pri_fees_amount_std_enum,id_ward_mean,count_staff_all_std,count_staff_contract_std,child_observe_total_mean
ID_DEV35TSU5,62.60008927235481,child_observe_total,teacher_emotional_total,child_age,child_observe_diligent,child_age_group,child_observe_total_mean_enum,child_observe_attentive,pri_funding_subsidy_mean,id_facility,child_observe_total_mean,child_date_day_std_enum,teacher_emotional_met,child_date_month_std,child_age_child_height_multiply,teacher_emotional_selfstarter
ID_FOINQRYBP,56.507676513220694,child_observe_total,child_observe_diligent,child_observe_attentive,child_zha,child_height,pri_funding_subsidy_mean,id_ward_mean,child_gender,child_date_month,latitude_std_enum,longitude_mean,child_date_month_std,teacher_emotional_understand,id_enumerator_mean,teacher_emotional_selfstarter
ID_QLU47WOXG,28.919915410516424,child_observe_total_mean,pri_year_std,child_date_day_mean_enum,teacher_social_assistance,child_stunted,count_children_present,pri_time_open_hours_std_enum,count_staff_all_std_enum,teacher_emotional_understand,count_staff_gender_male_mean_enum,child_observe_general,count_staff_time_mean_enum,count_toilets_children_std,count_register_year_2019_std,obs_materials_12
ID_AXZQCM89S,61.03385346299866,teacher_emotional_total,count_register_race_indian_mean,count_register_race_indian_mean_enum,latitude_mean_enum,count_register_year_2013_std_enum,count_register_race_indian_std_enum,id_ward_mean,pri_fees_amount_pv_std_enum,child_observe_attentive,pri_funding_subsidy_mean,child_months_enrolment,child_observe_total_mean_enum,count_register_race_indian_std,teacher_emotional_understand,child_observe_total_mean
ID_UEI4Q7E5L,66.0130988772153,child_observe_total,child_height,child_age,child_observe_diligent,child_observe_concentrated,child_zha,child_observe_attentive,child_observe_total_mean,teacher_emotional_total,child_months_enrolment,teacher_emotional_met,child_observe_interested,child_years_in_programme,count_staff_salary_paid_std_enum,child_observe_total_mean_enum
ID_S23WCQAY9,34.01792956880214,child_observe_total_mean_enum,count_staff_salary_unpaid,id_facility,child_observe_total_mean,child_age_child_height_divide,child_zha_std,child_dob_day_std,child_enrollment_age,obs_handwashing_1,count_staff_qual_nqf4_5_std,count_register_year_2020,pri_time_open_hours_std,teacher_emotional_met,teacher_emotional_selfstarter,teacher_emotional_total_pri_fees_amount_subtract
ID_U3E297NA8,27.407783691166834,obs_materials_12,child_date_day_mean_enum,obs_handwashing,latitude_longitude_divide,obs_handwashing_1,id_ward_mean_enum,child_years_in_programme,count_register_year_grader_std_enum,teacher_social_peers,id_dc_n_std_enum,child_dob_month,child_dob_year_std_enum,child_zha,count_register_year_2020,quintile_std
ID_TLX39P87H,26.685366543645426,child_zha,child_height,pri_funding_subsidy_mean,child_observe_total_mean_enum,child_gender,child_observe_total_mean,child_years_in_programme,obs_handwashing_1,child_age_child_height_divide,obs_materials_12,child_observe_total_std_enum,child_stunted,pri_fees_amount,count_staff_salary_std_enum,teacher_emotional_independent
ID_Z2IN7EBF0,58.50786135138939,child_age,child_observe_diligent,child_observe_attentive,count_staff_salary_paid_std_enum,child_observe_total,child_observe_total_mean,count_register_all_std_enum,count_register_race_std_enum,pri_fees_amount_pv_count,child_years_in_programme,child_months_enrolment,count_register_race_african_std_enum,obs_materials,teacher_emotional_met,child_observe_general
ID_A9VYB3HAP,31.806536441889417,child_observe_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,obs_materials,teacher_emotional_understand,obs_materials_12,count_register_year_2020,teacher_social_nonaggressive,count_children_present,child_enrollment_age,count_register_year_2013_std,teacher_social_peers,facility_type
ID_8RSR63TDR,60.05024294508906,teacher_emotional_total,child_observe_diligent,teacher_emotional_total_pri_fees_amount_pv_multiply,child_observe_attentive,child_observe_concentrated,pri_funding_subsidy_mean,child_observe_general,child_observe_total_mean_enum,teacher_emotional_total_pri_fees_amount_multiply,child_observe_total_mean,count_children_present,child_date_day_std_enum,obs_materials_12,teacher_emotional_selfstarter,teacher_emotional_met
ID_G8LXFG5SP,43.66115354879785,child_observe_total_mean_enum,count_staff_qual_nqf6_9_std_prov,child_observe_total_mean,count_register_year_grader_mean,child_gender,child_years_in_programme,child_age_child_height_divide,count_register_year_2020,count_staff_salary_std,count_staff_contract_std_enum,count_staff_qual_nqf4_5_std,child_dob_day_std,count_staff_gender_std_enum,count_staff_gender_female_std_prov,teacher_emotional_understand
ID_W8KOIY49Q,56.66821940252186,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_date_month,child_observe_attentive,pri_fees_amount_std_enum,child_months_enrolment,child_observe_total_mean,child_gender,child_date_month_std,id_ward_mean,count_staff_salary_paid_std_enum,teacher_emotional_met,child_years_in_programme,count_register_race_african_std_enum
ID_79GHY8Z5B,72.55600368766024,child_age,child_observe_concentrated,language_match,child_observe_diligent,child_age_group,child_observe_attentive,child_height,latitude_std,child_observe_general,child_date_month,child_observe_total_mean_enum,child_observe_interested,latitude_std_enum,id_facility,child_observe_total_mean
ID_1NE8VRSON,43.901036751057724,child_observe_total,child_observe_diligent,child_observe_attentive,child_gender,child_years_in_programme,child_observe_concentrated,teacher_emotional_met,child_observe_total_mean,child_zha_std_enum,teacher_emotional_understand,child_date_day_mean_enum,pri_fees_amount_pv_count,teacher_social_assistance,child_date_month_mean_enum,teacher_social_nonaggressive
ID_AN47TRU98,59.506957151901176,child_age,child_age_group,child_height,child_age_child_height_multiply,child_observe_diligent,child_observe_attentive,pri_funding_subsidy_mean,child_zha,latitude_std_enum,child_observe_total_mean,id_ward_std,child_age_mean,count_staff_qual_skills_mean,longitude_mean,teacher_emotional_understand
