child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_63GVO6496,56.976391810959434,child_observe_total,child_dob_year_mean,latitude_std_enum,child_observe_diligent,child_date_month,pri_funding_subsidy_mean_enum,child_observe_attentive,child_observe_total_mean,child_observe_interested,id_facility,child_gender,child_years_in_programme,child_date_month_std,pri_year_mean,teacher_selfcare_total_std
ID_MQDKXQO9R,34.316860985396,child_observe_total_mean,pri_funding_subsidy_mean_enum,child_years_in_programme,child_months_enrolment,count_staff_salary_paid_std_enum,count_staff_salary_std_enum,id_dc_n_std,count_register_race_std_enum,count_staff_contract_std_enum,count_register_all_std_enum,count_staff_all_std_enum,count_register_year_2020,obs_classrooms_std_enum,count_staff_time_full_std_enum,enrollment_duration
ID_8NHEV4JYV,21.98492478913583,child_dob_day,child_years_in_programme,child_observe_total_mean,obs_materials,id_facility,child_age_child_height_divide,pri_fees_amount_count,pri_separate,count_register_year_2020,id_dc_n_std,pri_calc_time_open,count_register_gender_std,count_register_all_std,pri_time_open_hours_std,pra_agency_order
ID_49Q0B09ZE,45.91652478144438,child_observe_total,child_age,child_age_group,child_observe_concentrated,child_height,child_observe_diligent,child_observe_general,child_dob_month,child_observe_interested,child_observe_attentive,id_facility,latitude_longitude_divide,id_ward_mean,child_date_month_std_enum,child_age_std_enum
ID_OFDARJRN8,29.590683049504452,child_height,child_age_child_height_multiply,child_gender,child_observe_concentrated,obs_area,child_observe_interested,latitude_longitude_divide,child_years_in_programme,obs_materials_12,teacher_emotional_understand,count_register_year_2020,teacher_emotional_total_mean_enum,child_age_child_height_divide,quintile_std_enum,obs_materials_15
ID_SUUJWQCUK,59.47588032813629,child_age,child_observe_total,child_observe_concentrated,ses_proxy,child_observe_diligent,child_date_month,child_age_group,child_observe_attentive,pri_fees_amount,pri_fees_amount_pv_pri_fees_amount_multiply,pri_fees_amount_pv,child_gender,ward_best,teacher_social_total_std,teacher_social_total_std_enum
ID_LSRZPR784,50.03677575246457,teacher_emotional_total,child_observe_diligent,child_observe_total_mean_enum,child_observe_total,child_dob_day,child_observe_total_mean,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_date_month_std,child_date_month,child_gender,child_observe_concentrated,child_dob_day_mean,id_dc_n_std,child_years_in_programme
ID_W0L3EEXNX,38.208501334748895,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,teacher_social_total,teacher_emotional_understand,pri_fees_amount_count,teacher_emotional_selfstarter,teacher_emotional_met,count_register_year_2020,teacher_emotional_independent,teacher_social_nonaggressive,obs_materials_12
ID_O5WURWYLF,39.40765180568459,child_height,child_observe_total_mean_enum,pri_funding_subsidy_mean_enum,child_observe_total_mean,pri_fees_amount_count,child_height_std,child_gender,child_observe_concentrated,count_register_race_other_std_enum,teacher_emotional_total_count,count_register_year_2020,child_date_day_mean_enum,id_facility,id_team_mean_enum,child_observe_general
ID_EQAZQ4SZ7,66.59097653620009,child_observe_total,child_observe_concentrated,child_age,child_age_group,child_observe_diligent,child_observe_attentive,child_height,child_observe_interested,child_observe_general,child_gender,latitude_longitude_divide,child_date_month,child_date_month_std,pri_funding_subsidy_mean_enum,teacher_social_total_mean_enum
ID_UXL36DZL7,58.01604344760958,child_height,teacher_emotional_total,child_dob_month,child_age,child_observe_diligent,pri_funding_subsidy_mean_enum,teacher_emotional_total_pri_fees_amount_multiply,child_observe_total,teacher_emotional_total_pri_fees_amount_pv_multiply,child_observe_attentive,child_date_month,count_register_year_2013_mean,child_gender,teacher_emotional_met,count_register_year_2020
ID_WCDXTO0HT,32.67714186704654,child_height,obs_materials,pri_funding_subsidy_mean_enum,count_register_race_std_enum,child_observe_total_mean,child_enrollment_age,count_staff_salary_std_enum,count_register_gender_male_std_enum,count_register_year_2020,pri_fees_amount_pv_pri_fees_amount_multiply,id_dc_n_std,teacher_emotional_total_count,pri_fees_amount_pv_mean_enum,pri_fees_amount_count,count_register_all_std_enum
ID_B6TIIEIQJ,46.228958999533766,child_observe_total,child_observe_concentrated,child_age,child_observe_diligent,child_observe_attentive,child_months_enrolment,child_observe_interested,child_observe_general,teacher_emotional_total,child_years_in_programme,teacher_emotional_met,teacher_emotional_understand,count_register_race_std_enum,count_staff_contract_std_enum,teacher_social_total
ID_7UZ66G4L8,55.58148116220996,teacher_emotional_total,child_observe_diligent,child_observe_total,child_observe_total_mean_enum,child_observe_attentive,pri_funding_subsidy_mean_enum,child_observe_total_mean,id_ward_mean,child_gender,child_date_month_std,child_observe_concentrated,teacher_social_total_mean_enum,teacher_emotional_met,latitude_longitude_divide,teacher_emotional_understand
ID_WYP2V4JWK,35.63864813001777,teacher_emotional_total,child_observe_diligent,child_height,child_observe_total,child_observe_attentive,child_observe_total_mean,obs_materials,teacher_social_total,count_register_year_2020,child_observe_concentrated,obs_classrooms,teacher_emotional_met,count_children_present,obs_materials_12,teacher_emotional_understand
ID_HEKRYM1A4,49.32555500704612,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,pri_time_open_minutes,child_observe_general,child_observe_interested,child_enrollment_age,teacher_emotional_selfstarter,pri_fees_amount_count,teacher_emotional_total_pri_fees_amount_subtract,teacher_emotional_understand,count_register_year_2020,id_ward_n
ID_6R9STZK86,60.01087914205947,child_date_month,child_age,child_months_enrolment,child_observe_total_mean,count_register_year_school_std,child_date_month_mean_enum,latitude_std,count_register_year_grader_mean,count_staff_salary_std_enum,count_toilets_children_std_prov,child_years_in_programme,child_gender,count_staff_gender_other_mean_enum,count_staff_contract_std_enum,count_register_gender_male_std_enum
ID_ABMQ8URI7,47.83561762183099,child_observe_diligent,child_height,child_observe_attentive,child_observe_total_mean_enum,child_observe_concentrated,child_observe_total_mean,pri_capacity,child_date_month_std,child_observe_general,pri_funding_subsidy_mean_enum,id_facility_n_std,count_staff_salary_paid_std_enum,id_facility,count_register_year_2020,child_years_in_programme
ID_W1X2S8XHA,71.92307391829792,child_age,child_height,child_observe_attentive,teacher_emotional_total_pri_fees_amount_pv_multiply,teacher_emotional_total_pri_fees_amount_multiply,ses_proxy,child_age_group,pri_fees_amount_pv_pri_fees_amount_multiply,child_age_child_height_multiply,child_observe_total,child_observe_total_mean,child_dob_day_mean_enum,pri_fees_amount,child_date_month_std,child_observe_concentrated
ID_51ON1WCV7,45.24210611821775,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_height,child_observe_diligent,child_observe_attentive,pri_calc_time_close,child_gender,child_years_in_programme,pri_separate,child_age_child_height_divide,child_enrollment_age,teacher_emotional_selfstarter,teacher_emotional_understand,obs_materials
ID_CEM6103TG,26.656585847539155,child_observe_total_mean_enum,child_observe_attentive,latitude_longitude_divide,pri_funding_subsidy_mean_enum,obs_materials_12,id_prov_n,child_date_month_std,id_facility_n_std,child_observe_total_mean,count_register_year_2020,longitude,id_facility_std_enum,count_register_year_2020_std_enum,pra_agency_order,child_date_day_mean_enum
ID_L9JKBJLMK,62.24375315941349,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_observe_general,child_age_child_height_divide,child_observe_total_mean_enum,child_gender,id_ward_mean,child_observe_interested,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_years_in_programme,child_date_month_std,teacher_social_total_mean_enum
ID_ZCMEZ9J1D,44.05907791852031,child_age,child_age_group,latitude_longitude_divide,ses_proxy,pri_funding_subsidy_mean_enum,id_ward_mean,child_age_child_height_divide,child_gender,count_staff_salary_paid_mean_prov,pri_capacity_std_enum,teacher_emotional_understand,pra_agency_understand,pri_time_open_hours_std,child_age_mean,teacher_emotional_selfstarter
ID_OZL0JA0FH,31.172509452175646,child_gender,count_toilets_children_mean_prov,child_observe_total_mean,child_years_in_programme,count_register_race_std_enum,obs_classrooms_std_enum,child_enrollment_age,count_register_gender_male_std_enum,count_staff_time_full_std_enum,count_register_year_2020,count_staff_all_std_enum,language_child,teacher_emotional_independent,count_staff_salary_std_enum,count_register_year_2016_std
ID_W1TNT3GRG,37.87564245234814,child_observe_total,child_observe_concentrated,teacher_emotional_total,child_observe_diligent,child_age_child_height_divide,child_observe_attentive,teacher_social_total,teacher_emotional_selfstarter,teacher_emotional_understand,obs_materials_12,count_register_year_2020,teacher_emotional_independent,count_register_all_std,teacher_emotional_met,teacher_social_nonaggressive
ID_EO78K6JAR,42.76980438087197,child_observe_total_mean_enum,child_age_child_height_divide,child_gender,child_observe_total_mean,id_facility,teacher_duration,pri_funding_subsidy_mean_enum,id_ward_mean,child_date_month_std,count_staff_qual_nqf6_9_mean_prov,teacher_social_total_mean_enum,count_toilets_children_mean_prov,child_years_in_programme,count_register_all_std,child_date_day
ID_GG9WIQ0CG,65.86295852711868,child_dob_day_mean_enum,child_observe_total,child_date_month,child_age_child_height_divide,child_observe_diligent,id_facility,child_date_day_mean_enum,child_observe_attentive,child_date_month_mean_enum,child_dob_year_mean,pri_funding_subsidy_mean_enum,child_observe_interested,child_date_day,pri_language,id_facility_mean_enum
ID_JZEFKYXAV,35.89433638363162,child_observe_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_interested,pri_fees_amount_count,child_years_in_programme,teacher_social_total,teacher_emotional_understand,child_age_child_height_divide,teacher_emotional_met,teacher_emotional_selfstarter,count_register_year_2020,teacher_social_nonaggressive,child_observe_concentrated
ID_QA1OOY2G8,18.189065712125952,child_observe_total_mean_enum,child_observe_total_mean,child_enrollment_age,child_age,pra_agency_understand,count_register_year_2020,count_register_race_coloured_mean_enum,pri_fees_amount_pv_mean_enum,child_dob_year,pri_fees_amount_mean_enum,pra_agency_choice,enrollment_duration,count_staff_time_full_std_prov,child_stunted,child_dob_month_mean_enum
ID_EMK8OCWAH,28.9673111698324,latitude_longitude_divide,child_gender,pri_separate,child_observe_interested,count_register_year_2020,child_dob_month,child_observe_concentrated,pra_plans_1,teacher_emotional_total_mean_enum,count_register_year_2018_std_enum,obs_equipment,count_staff_gender_male_mean_enum,quintile_std_enum,id_facility,longitude
ID_NAHD74339,25.77791749952186,obs_materials,pri_calc_time_close,child_enrollment_age,pri_separate,child_gender,teacher_social_nonaggressive,obs_materials_12,child_observe_total_mean,prov_best,count_register_year_2020,child_age_child_height_divide,loc_group,child_observe_concentrated,quintile_std_enum,child_stunted
ID_BOWZ3YIOO,36.47496275846396,child_observe_total,child_observe_diligent,child_observe_attentive,id_facility,child_years_in_programme,child_age_child_height_divide,teacher_emotional_understand,teacher_social_total_std,teacher_social_total,child_zha_mean_enum,pra_agency_understand,count_register_all_std_enum,prov_best,count_staff_time_full_std_enum,teacher_social_nonaggressive
ID_MXOBC0CYK,63.14840942316731,child_observe_total,child_height,child_age,child_observe_concentrated,child_age_group,child_observe_diligent,child_observe_attentive,child_observe_general,count_toilets_children_mean_enum,latitude_longitude_divide,child_observe_interested,child_dob_month,child_age_mean,child_date_month_std,pri_funding_subsidy_mean_enum
ID_M143FEUB7,66.6739260997441,child_observe_total,child_age,teacher_emotional_total,child_observe_concentrated,child_age_group,child_observe_diligent,child_height,child_observe_total_mean_enum,child_observe_attentive,child_age_child_height_multiply,child_date_month_std,pri_funding_subsidy_mean_enum,id_ward_mean,child_observe_total_mean,child_observe_interested
ID_6DPIOJQCP,46.599439696374034,child_height,child_date_month,child_age,child_observe_diligent,teacher_emotional_total,child_observe_attentive,child_months_enrolment,child_years_in_programme,teacher_emotional_met,child_age_child_height_multiply,enrollment_duration,count_staff_salary_paid_std_enum,count_staff_time_full_std_enum,count_register_race_std_enum,pri_fees_amount_pv_mean_enum
ID_J3IHCPIMI,30.02466982579538,child_age,child_observe_attentive,pri_fees_amount_count,count_register_year_2020,child_years_in_programme,child_dob_month,child_dob_day,pra_groupings,enrollment_duration,child_age_child_height_multiply,count_register_year_2018_std_enum,count_register_year_2019_std_enum,child_dob_year,pri_time_close_minutes_std_enum,obs_materials_12
ID_FZRK4J9KM,64.41423361171336,child_observe_total,child_dob_day_mean_enum,child_observe_concentrated,child_date_month,child_observe_diligent,child_dob_day,child_age_child_height_divide,latitude_longitude_divide,child_observe_attentive,child_observe_general,child_observe_interested,child_gender,child_dob_month_mean,child_date_month_std,teacher_social_total_mean_enum
ID_HLBUOAQYR,37.98695880222102,child_observe_diligent,child_observe_attentive,latitude_std_enum,child_gender,pri_funding_subsidy_mean_enum,latitude_longitude_divide,child_observe_total_mean,child_observe_general,child_date_month_std,longitude,child_dob_day,teacher_emotional_understand,teacher_emotional_selfstarter,id_facility_n_std,child_age_count
ID_10RWYRUNR,48.98840209465973,child_age,teacher_emotional_total,child_age_group,child_height,child_age_child_height_multiply,latitude_longitude_divide,ward_best,child_gender,child_observe_total_mean,count_staff_all_std,id_ward_mean,loc_group,count_register_race_std_enum,longitude_mean,id_facility_std_enum
ID_2TZCX6Z9V,36.3824883847105,ses_proxy,child_observe_diligent,child_gender,teacher_social_total_mean_enum,count_staff_time_full_std_enum,teacher_emotional_understand,teacher_emotional_selfstarter,pra_agency_understand,child_observe_concentrated,count_register_year_2020,id_facility_std_enum,count_staff_gender_male_mean_enum,pri_fees_amount_pv_std_enum,teacher_social_nonaggressive,count_register_year_2020_std_enum
ID_RWTUYHWTO,62.09731200027376,teacher_emotional_total,child_age,child_age_group,ses_proxy,child_observe_diligent,child_observe_total_mean_enum,pri_funding_subsidy_mean_enum,id_ward_mean,child_observe_total_mean,id_facility,child_date_month_std,child_gender,teacher_social_total_mean_enum,pri_time_close_hours_mean_enum,pra_agency_understand
ID_A39RYS3HX,45.95944667620749,child_observe_total,child_age,child_age_group,child_observe_concentrated,teacher_emotional_total,child_observe_attentive,child_observe_interested,latitude_longitude_divide,id_facility,child_dob_month,id_ward_mean,teacher_emotional_understand,teacher_emotional_selfstarter,child_date_month_std_enum,teacher_social_nonaggressive
ID_7C8Y2CJBR,38.26255822442676,child_age,child_age_group,child_observe_total_mean_enum,id_ward_mean,child_observe_total_mean,teacher_social_total,pri_funding_subsidy_mean_enum,latitude_longitude_divide,teacher_social_total_mean_enum,child_zha_std,teacher_emotional_understand,loc_group,id_facility_n_std,teacher_emotional_total_mean_enum,pra_agency_understand
ID_FRVNI8YMR,67.52725201857604,child_age,child_observe_total,ses_proxy,child_age_group,child_observe_diligent,child_height,child_age_child_height_multiply,child_observe_total_mean_enum,child_observe_attentive,child_observe_total_mean,child_date_month_std,teacher_social_total_mean_enum,child_observe_interested,pri_funding_subsidy_mean_enum,id_ward_mean
ID_4JEAIUAUA,56.46714125979161,child_age,child_observe_total,child_height,child_age_group,child_observe_attentive,child_observe_diligent,latitude_longitude_divide,pri_funding_subsidy_mean_enum,child_observe_interested,id_facility,id_ward_mean,child_age_child_height_multiply,child_age_mean,teacher_emotional_understand,count_register_all_std
ID_SALADXKQT,23.394310184568166,child_observe_diligent,child_observe_attentive,child_gender,teacher_emotional_understand,teacher_emotional_total_pri_fees_amount_pv_subtract,count_register_year_2020,teacher_social_nonaggressive,obs_materials_12,teacher_social_cooperate,teacher_selfcare_total_mean_enum,id_facility,pra_agency_choice,child_dob_month_mean_enum,child_observe_concentrated,teacher_emotional_selfstarter
ID_O0AG71MDY,41.533355069137,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_observe_general,child_observe_total_mean_enum,child_observe_interested,pri_funding_subsidy_mean_enum,longitude,child_observe_total_mean,child_date_month_std,obs_materials_12,teacher_emotional_understand,teacher_emotional_selfstarter,count_register_year_2020,child_age_child_height_divide
ID_QGE7V5K75,65.47404628532985,child_age,child_observe_total_mean_enum,child_age_group,id_dc_n_std,pri_fees_amount_std_enum,child_observe_total_mean,pri_fees_amount_pv_std,child_observe_attentive,child_dob_day_mean_enum,count_toilets_children_mean_enum,teacher_selfcare_total_std,child_date_month_std,id_facility,ses_proxy_std,pri_funding_subsidy_mean_enum
ID_X97ZIQ7EP,45.67665601175411,ward_best,pri_funding_subsidy_mean_enum,child_gender,child_observe_attentive,child_age_child_height_divide,child_age_mean,child_observe_total_mean,count_toilets_children_mean_prov,count_staff_qual_nqf6_9_mean_prov,id_ward_mean,child_dob_day_std_enum,child_dob_month,longitude,child_age_std_enum,count_register_year_2020
ID_Q8S2W8XPA,31.460505242546176,child_date_month,child_observe_total_mean,child_gender,child_enrollment_age,count_register_gender_male_std_enum,teacher_emotional_met,teacher_social_total,enrollment_duration,pri_fees_amount_count,child_date_day,count_register_year_2020,mn_best,id_ward_std,teacher_emotional_selfstarter,teacher_social_nonaggressive
ID_QP8T95W8J,68.9302414160095,child_age,child_observe_total,ses_proxy,child_age_group,teacher_emotional_total,child_observe_diligent,child_age_child_height_multiply,child_height,child_observe_attentive,child_observe_total_mean_enum,pri_funding_subsidy_mean_enum,child_date_month_std,id_ward_mean,id_facility,child_observe_total_mean
ID_52RWH3K6I,39.74546418629749,teacher_emotional_total,ses_proxy,child_observe_total_mean_enum,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_gender,pri_fees_amount_count,child_years_in_programme,child_height_std,teacher_emotional_total_count,count_register_year_2020,teacher_social_nonaggressive,teacher_emotional_understand,child_observe_general,child_enrollment_age
ID_GH4W2DKQS,44.81156678335997,child_height,child_observe_attentive,child_age,child_observe_total_mean,child_date_month_std,child_gender,child_years_in_programme,child_date_month,pri_year_mean,child_dob_month,count_register_year_2020,teacher_social_total_mean_enum,obs_materials_12,teacher_emotional_understand,child_age_mean
ID_ZU4Y7EM9C,37.72867601897407,id_facility,child_age,child_observe_total_mean,child_age_child_height_divide,child_gender,child_age_mean,child_date_month_std,teacher_social_total_mean_enum,count_register_year_grader_mean,pra_agency_understand,teacher_emotional_understand,id_facility_mean_enum,teacher_emotional_selfstarter,child_date_day,count_register_year_grader_mean_enum
ID_MX4557TBH,55.66518299291809,child_age,child_age_group,child_observe_diligent,child_observe_total,child_observe_total_mean_enum,child_observe_attentive,child_age_child_height_multiply,child_height,child_observe_total_mean,child_date_month_std,child_gender,pri_funding_subsidy_mean_enum,id_ward_mean,teacher_social_total_mean_enum,count_register_all_std
ID_LY68RY4JJ,62.68473670167794,child_dob_month_std,child_height,obs_materials,child_observe_total_mean_enum,child_date_month,language_match_std_enum,child_observe_attentive,child_observe_total_mean,obs_equipment,pri_funding_subsidy_mean_enum,child_date_month_std,child_observe_interested,child_gender,child_years_in_programme,child_dob_day_std
ID_CU45XJ5DV,57.86643063221236,child_age,ses_proxy,child_age_group,child_observe_diligent,child_observe_total,child_observe_total_mean_enum,child_observe_attentive,child_gender,child_observe_total_mean,child_date_month_std,child_observe_interested,pri_funding_subsidy_mean_enum,id_ward_mean,teacher_social_total_mean_enum,id_facility
ID_A66BF9YH8,27.10354490306193,child_age_std_enum,child_dob_day_std,child_observe_total_mean_enum,child_gender,longitude,pri_funding_subsidy_mean_enum,child_age_child_height_divide,child_observe_total_mean,child_date_month_std,obs_handwashing_1,teacher_duration_mean_enum,child_dob_day_std_enum,id_facility_n_std,teacher_emotional_total_mean_enum,teacher_social_nonaggressive
ID_HSPOEP3KD,44.807561189673365,teacher_emotional_total,ses_proxy,teacher_emotional_total_pri_fees_amount_pv_multiply,ward_best,pri_fees_amount_std_enum,child_observe_total_mean_enum,pri_fees_amount_pv,pri_fees_amount_pv_pri_fees_amount_multiply,count_register_race_other,pri_fees_amount,pri_fees_amount_pv_std,child_observe_total_mean,count_register_gender_male_std_enum,id_ward_mean,count_staff_time
ID_DEV35TSU5,62.50631008980232,child_observe_total,teacher_emotional_total,child_age,child_age_group,child_observe_diligent,child_observe_total_mean_enum,child_observe_attentive,pri_funding_subsidy_mean_enum,child_observe_total_mean,id_ward_mean,child_observe_interested,child_date_month_std,child_observe_concentrated,teacher_social_total_mean_enum,teacher_emotional_met
ID_FOINQRYBP,56.534315039635395,child_observe_total,child_height,child_observe_diligent,child_observe_attentive,latitude_longitude_divide,child_date_month,child_gender,child_dob_month,child_date_month_std,pri_funding_subsidy_mean_enum,teacher_social_total_mean_enum,pri_fees_amount_pv_mean_enum,id_ward_mean,child_age_mean,teacher_emotional_understand
ID_QLU47WOXG,28.869021824414293,child_observe_total_mean,teacher_social_total_mean_enum,id_ward_std_enum,teacher_emotional_understand,count_staff_gender_male_std,teacher_emotional_total_mean_enum,obs_materials_12,teacher_social_assistance,child_observe_general,count_children_present,teacher_emotional_independent,child_dob_year,child_age_std_enum,count_register_year_2019_std_enum,quintile_std_enum
ID_AXZQCM89S,60.617855347564515,teacher_emotional_total,count_register_race_indian_mean_enum,count_register_race_indian_std,count_register_race_indian_std_enum,pri_funding_subsidy_mean_enum,pri_fees_amount_std_enum,child_months_enrolment,count_register_race_std_enum,child_observe_attentive,child_observe_total_mean,count_staff_salary_paid_std_enum,count_register_year_2021_std_enum,id_dc_n_std,count_staff_gender_male_mean_enum,pri_fees_amount_pv_std
ID_UEI4Q7E5L,65.4179714671004,child_observe_total,child_height,child_observe_concentrated,child_age,child_observe_diligent,child_observe_total_mean,child_observe_attentive,child_observe_general,child_months_enrolment,child_observe_interested,child_years_in_programme,teacher_emotional_met,pri_fees_amount_pv_std,pri_fees_amount_count,child_zha_mean_enum
ID_S23WCQAY9,35.69415269301019,child_observe_total_mean_enum,child_enrollment_age,child_observe_total_mean,id_facility,obs_materials_19,teacher_emotional_selfstarter,count_register_year_2020,count_staff_time_full_std_prov,count_register_all,enrollment_duration,teacher_emotional_met,pra_agency_choice,obs_handwashing_1,pri_time_open_hours_std,child_observe_general
ID_U3E297NA8,28.241503711375074,child_age_child_height_divide,child_date_day_mean_enum,child_height_std,id_prov,obs_materials_12,child_years_in_programme,child_observe_general,teacher_emotional_total_mean_enum,obs_handwashing_1,teacher_social_peers,teacher_social_nonaggressive,id_mn_best,child_dob_month_std,child_dob_month,count_staff_gender_male_mean_enum
ID_TLX39P87H,26.721136349653207,child_height,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_years_in_programme,child_gender,child_age_child_height_divide,obs_materials_7,obs_handwashing_1,pri_fees_amount_pv_mean_enum,count_register_year_2020,teacher_emotional_total_pri_fees_amount_multiply,teacher_social_total_mean,obs_materials_11,count_staff_time_full_std_prov,pra_agency_choice
ID_Z2IN7EBF0,59.03068304347491,child_observe_diligent,child_age,child_observe_total,child_dob_day,child_observe_attentive,count_staff_salary_paid_std_enum,child_observe_total_mean,child_years_in_programme,child_enrollment_age,count_staff_salary_std_enum,child_months_enrolment,count_staff_gender_male_std,obs_materials,teacher_emotional_total,count_register_race_std_enum
ID_A9VYB3HAP,31.55669482325616,child_observe_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,count_register_year_2014,teacher_emotional_understand,teacher_social_total,pri_fees_amount_count,pri_land,count_register_year_2020,child_observe_interested,teacher_social_nonaggressive,teacher_social_peers,obs_materials
ID_8RSR63TDR,59.62865323765158,teacher_emotional_total,child_observe_diligent,child_observe_concentrated,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_observe_total_mean_enum,teacher_emotional_total_pri_fees_amount_pv_multiply,child_age_child_height_divide,child_observe_general,child_observe_interested,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_date_month_std,id_ward_mean,count_staff_qual_nqf6_9_mean_prov
ID_G8LXFG5SP,44.94180135378589,child_observe_total_mean_enum,child_observe_total_mean,child_age,child_gender,child_age_child_height_divide,child_age_mean,count_register_year_2017_std_enum,count_register_race_std_enum,count_toilets_children_mean_prov,child_years_in_programme,count_staff_qual_nqf6_9_mean_prov,count_register_year_2020,count_toilets_children_std,count_register_gender_male_std_enum,count_staff_salary_paid_std_enum
ID_W8KOIY49Q,58.20260148787019,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_date_month,child_observe_attentive,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_months_enrolment,count_register_gender_male_std_enum,child_observe_general,child_gender,id_ward_mean,child_date_month_std,pra_agency_understand,count_staff_salary_paid_std_enum
ID_79GHY8Z5B,73.83711116950678,child_age,child_observe_concentrated,language_match,child_age_group,child_observe_attentive,child_observe_diligent,child_observe_general,child_observe_total_mean_enum,child_observe_total_mean,child_observe_interested,latitude_std,child_height,child_date_month,id_facility,child_gender
