child_id,current_variable,current_elom,new_variable,new_elom,relevant_category_change,variable
ID_08VBLZVKH,0.2214784,46.05507755605189,-0.35899317,46.43541234737018,Yellow to Green,child_zha
ID_5VE6SH20H,-4.074473,47.489865599700735,-0.34956995,42.12139480720524,Yellow to Red,child_zha
ID_ONNN0S4JT,-1.5549285,53.51587879990677,-0.34956995,54.37996459261064,Yellow to Green,child_zha
ID_13KXVN6I2,-0.30614385,46.88210130820653,-0.35899317,46.13400236961439,Green to Yellow,child_zha
ID_CWZ8XULFT,-0.49422655,47.00690309869015,-0.35899317,46.16700522502675,Green to Yellow,child_zha
ID_A0QDX50DN,-0.08086985,42.60341817759109,-0.35899317,46.62161694457412,Yellow to Green,child_zha
ID_NSSN2WV0Z,-0.78836274,45.22258346354979,-0.34956995,42.648146790785255,Yellow to Red,child_zha
ID_UUUY386BR,1.2484571,47.52301499300947,-0.35899317,45.25210487007523,Green to Yellow,child_zha
ID_CQ0S20GVV,-0.72773886,46.45167099529867,-0.35899317,45.822045470569165,Green to Yellow,child_zha
ID_V319BNHQY,1.8152964,46.70106762722265,-0.35899317,44.21842900650926,Green to Yellow,child_zha
ID_XTMB42WOW,-0.3343297,35.4787100117648,-0.35899317,36.404680169700455,Red to Yellow,child_zha
ID_HUFP7B7OJ,,55.18005611210656,-0.34956995,54.36245667469211,Green to Yellow,child_zha
ID_6DAYRRIVQ,,35.46222816778976,-0.35899317,38.97265449252963,Red to Yellow,child_zha
ID_VIVXQPW8T,0.3401211,36.69793691650853,-0.35899317,35.833111157112405,Yellow to Red,child_zha
ID_BUTCK08V6,-0.43538198,45.691202558057945,-0.35899317,46.96767274539561,Yellow to Green,child_zha
ID_MUYVEXRP3,1.9379337,55.912550656985445,-0.34956995,53.61928691959097,Green to Yellow,child_zha
ID_WD0BUMAW3,,54.172009778759886,-0.34956995,56.5158619147906,Yellow to Green,child_zha
ID_828B3A0L6,0.2041181,36.69093858355714,-0.35899317,34.579632262750216,Yellow to Red,child_zha
ID_OZHB9ENP9,1.5808027,41.78116596361792,-0.34956995,43.42150559822454,Red to Yellow,child_zha
ID_683O3QNJ5,-0.24163482,46.18687922807428,-0.35899317,46.99234767451684,Yellow to Green,child_zha
ID_RXBWF2STG,-0.99578667,37.64416881729559,-0.35899317,35.87618997260114,Yellow to Red,child_zha
ID_U4ZRPYR26,-1.0873644,45.12772417590103,-0.35899317,46.49816811952378,Yellow to Green,child_zha
ID_YFEGKUHZA,-1.1434703,34.50461465595662,-0.35899317,36.18241997213757,Red to Yellow,child_zha
ID_912IRXAFP,-1.1071798,45.92093166565439,-0.35899317,46.615762687565926,Yellow to Green,child_zha
ID_C4BUQ5NZL,0.40011382,35.31768426362953,-0.35899317,36.966011205708,Red to Yellow,child_zha
ID_8UH9OOISO,-1.3582721,46.24027989417263,-0.35899317,46.70828784652333,Yellow to Green,child_zha
ID_GOI6Q4MR6,-1.1723105,46.538070536334885,-0.35899317,45.27182364154909,Green to Yellow,child_zha
ID_AYG0L4VN6,-1.2058614,54.77428945219433,-0.34956995,53.42082278655765,Green to Yellow,child_zha
ID_8XF2VBGFS,0.028740643,46.56443432546647,-0.35899317,45.28027260715122,Green to Yellow,child_zha
ID_K1HXZT09J,-1.2840011,38.23898421717149,-0.35899317,35.533681010116084,Yellow to Red,child_zha
ID_TBXK9B9L6,-1.0626233,47.00427771671468,-0.35899317,45.32066694416065,Green to Yellow,child_zha
ID_MWFWF5D6J,,33.84505035891089,-0.35899317,36.50684869222643,Red to Yellow,child_zha
ID_0WMJX17MM,0.3803539,47.06171263822138,-0.35899317,45.16031773009147,Green to Yellow,child_zha
ID_UMAYYR8KK,-1.6830114,52.7162972875213,-0.34956995,54.832212340027866,Yellow to Green,child_zha
ID_ELJ6HF1OD,-2.2205307,53.00561790390206,-0.34956995,54.783921280726986,Yellow to Green,child_zha
ID_SYGL4TUUO,-0.3781684,45.41254300435322,-0.35899317,46.85121697492698,Yellow to Green,child_zha
ID_RSGWX3597,-2.0527835,46.16577672931055,-0.35899317,47.014874503557685,Yellow to Green,child_zha
ID_WCGHN0VDU,0.31865063,46.980106718125256,-0.35899317,45.63676196287973,Green to Yellow,child_zha
ID_4R29ZH0P8,-0.84814334,45.95232450211543,-0.35899317,47.68374166333441,Yellow to Green,child_zha
ID_F5X8FQETM,-1.6442262,55.2563725302402,-0.34956995,53.20018249488687,Green to Yellow,child_zha
ID_4SKBNCXF0,1.7824869,47.32648828009994,-0.35899317,45.2467985756907,Green to Yellow,child_zha
ID_9JQ2LR7Y0,,46.83562807389881,-0.35899317,45.43387855676061,Green to Yellow,child_zha
ID_JV7H74LTR,2.1529067,46.90231421218847,-0.35899317,42.404622922908864,Green to Yellow,child_zha
ID_A670GO4U7,1.3749095,54.42156578047847,-0.34956995,54.358203625774365,Green to Yellow,child_zha
ID_V7DAVUGFJ,-0.54748863,43.18444463104118,-0.34956995,44.89644025128155,Red to Yellow,child_zha
ID_KXC5BWR4G,-2.5497866,55.872834880364216,-0.34956995,53.24064966545887,Green to Yellow,child_zha
ID_DHDUV4VQZ,0.34876537,47.37079026887922,-0.35899317,45.542284061180446,Green to Yellow,child_zha
ID_E1BMF6ZN0,0.2559392,34.910878889307,-0.35899317,36.49687060938028,Red to Yellow,child_zha
ID_KGIK41C33,-0.083652556,46.81625619869847,-0.35899317,45.48759862539704,Green to Yellow,child_zha
ID_M1JAZ13UH,0.47846273,46.101728596153336,-0.35899317,47.681921042270375,Yellow to Green,child_zha
ID_FM63X0PPC,-0.29553938,36.67822228710867,-0.35899317,35.64381538571716,Yellow to Red,child_zha
ID_EQD5DYTE1,2.2516563,55.666861892431655,-0.34956995,52.666814247572354,Green to Yellow,child_zha
ID_M2E10SPKI,-1.1616777,42.96866069411652,-0.34956995,43.78756204858711,Red to Yellow,child_zha
ID_43TXZJR7C,-1.8199353,55.44989269004664,-0.34956995,54.00573978053448,Green to Yellow,child_zha
ID_4XFMZF180,0.46852276,35.72424849392934,-0.35899317,36.31337876953144,Red to Yellow,child_zha
ID_EQJRUPX5J,,35.911717190872594,-0.35899317,38.29875580166114,Red to Yellow,child_zha
ID_NCB54UXDI,-0.43704668,46.162199530878354,-0.35899317,46.49222961772534,Yellow to Green,child_zha
ID_TLDXNBVC3,-1.507299,33.816059573187374,-0.35899317,37.29888216926293,Red to Yellow,child_zha
ID_ILTCIZL5W,-0.86301804,46.09695476300294,-0.35899317,47.59082921087543,Yellow to Green,child_zha
ID_1XV6RDSZ4,2.0066822,50.75583774539454,-0.35899317,45.32233217813639,Green to Yellow,child_zha
ID_AKZILA2W2,-1.1723105,45.8871131828849,-0.35899317,47.110928384022,Yellow to Green,child_zha
ID_H4FZD2UET,-0.32994702,45.150058116425015,-0.35899317,47.22019945309072,Yellow to Green,child_zha
ID_XPFIN0OGQ,-3.7068586,49.25331362417038,-0.35899317,44.96974159250581,Green to Yellow,child_zha
ID_18XCJY57E,0.48317805,36.73747886544109,-0.35899317,35.73929168778257,Yellow to Red,child_zha
ID_EZFFQ3FHM,0.37782705,54.68390640475259,-0.34956995,53.60981684759869,Green to Yellow,child_zha
ID_BA3X6VEXO,-1.3946254,37.14269635405464,-0.35899317,35.67544053532674,Yellow to Red,child_zha
ID_OY4ZMW1FG,3.180103,45.1123806713283,-0.34956995,40.9933143578668,Yellow to Red,child_zha
ID_5G3WWP0FI,-0.24749693,44.749704881344094,-0.35899317,46.63252777359533,Yellow to Green,child_zha
ID_11OBZ0RCY,,44.254829801269786,-0.34956995,42.54655291488732,Yellow to Red,child_zha
ID_NG7WW5CZX,,56.04815421320893,-0.34956995,53.41752162383286,Green to Yellow,child_zha
ID_ONQ7FLTAZ,0.27009633,46.913743226417765,-0.35899317,45.98959690602061,Green to Yellow,child_zha
ID_3EUV924TP,-1.2208184,36.51039293191121,-0.35899317,35.39326942359703,Yellow to Red,child_zha
ID_4GI2XMZ8T,0.40172043,42.85593575932837,-0.34956995,44.35685184445105,Red to Yellow,child_zha
ID_YT2VOU7XE,2.0987403,55.06275615741612,-0.34956995,52.44579373354313,Green to Yellow,child_zha
ID_3TMKOW7NI,0.18219467,46.84151743605045,-0.35899317,44.97987346518228,Green to Yellow,child_zha
ID_TR0W0UR1Q,,55.54147350886251,-0.34956995,53.13108471853704,Green to Yellow,child_zha
ID_GJUIAFIT8,-1.0371432,46.68129848821573,-0.35899317,45.4888046940551,Green to Yellow,child_zha
ID_WDNT039XY,-0.6133696,35.48427769723272,-0.35899317,36.70376989541481,Red to Yellow,child_zha
ID_8AFYJGG1B,-1.4400394,45.90256361029954,-0.35899317,47.38295197871102,Yellow to Green,child_zha
ID_F58J8CD7M,-1.997919,42.40045587485508,-0.34956995,44.50622600720831,Red to Yellow,child_zha
ID_8M22EZ8DW,0.5712194,54.010022622979626,-0.34956995,54.50729819402547,Yellow to Green,child_zha
ID_N6RG9EOFL,-0.5604421,36.01075294217165,-0.35899317,35.6523633855819,Yellow to Red,child_zha
ID_ATLD29GM4,0.6552188,53.9940802718875,-0.34956995,55.43875989904912,Yellow to Green,child_zha
ID_9OMQX3OM0,-1.252799,45.85130140116218,-0.35899317,46.81973925806218,Yellow to Green,child_zha
ID_E5S6UPUJE,,48.87104505359305,-0.35899317,45.81142271932964,Green to Yellow,child_zha
ID_W9QIONS72,-1.1020472,46.57495455942545,-0.35899317,45.0956388240154,Green to Yellow,child_zha
ID_10NGT432G,,35.280512452282935,-0.35899317,37.1038564781936,Red to Yellow,child_zha
ID_4LDYL11GD,0.3732938,46.33053166074647,-0.35899317,45.42574665620113,Green to Yellow,child_zha
ID_8OAZXQ7WP,,46.46136993556402,-0.35899317,45.9968873816661,Green to Yellow,child_zha
ID_SY8XPD8HZ,,55.17558278285813,-0.34956995,53.71988538514739,Green to Yellow,child_zha
ID_3XJKYOHOF,0.9902053,47.036203795456544,-0.35899317,45.945570432870966,Green to Yellow,child_zha
ID_240DIS8IZ,0.5637168,36.35070545996793,-0.35899317,35.851252550772834,Yellow to Red,child_zha
ID_H5F67HQQ2,-0.86211526,47.58983983606126,-0.35899317,45.71170303756968,Green to Yellow,child_zha
ID_WSFUGZTEK,-2.2292671,45.615194201495946,-0.35899317,46.80334995738911,Yellow to Green,child_zha
ID_ZT2KGJJOK,-0.3439344,46.96553096176396,-0.35899317,45.733481391112136,Green to Yellow,child_zha
ID_VKDHBBVL2,,54.71652902204053,-0.34956995,54.18347334015915,Green to Yellow,child_zha
ID_VQNUBVHTW,-0.19944741,35.55261096696153,-0.35899317,36.02575690482381,Red to Yellow,child_zha
ID_3P8OMKGKM,-0.6074036,45.42985774570088,-0.35899317,46.491053677259416,Yellow to Green,child_zha
ID_NNBAHZND9,,42.56977326244965,-0.34956995,46.28609142189734,Red to Yellow,child_zha
ID_2C3UQSP66,1.0918394,47.89930256666654,-0.35899317,46.23541821012508,Green to Yellow,child_zha
ID_WVRV67863,-2.172479,42.39371685162613,-0.34956995,44.76632200954887,Red to Yellow,child_zha
ID_VB1D1X3LZ,-1.2427418,46.21517894289735,-0.35899317,46.34995495209784,Yellow to Green,child_zha
ID_KVZ65FTQN,-1.1476495,36.03195842798051,-0.35899317,35.617485626576084,Yellow to Red,child_zha
ID_UQ7M3YZIT,,54.48347123708524,-0.34956995,53.726214085932455,Green to Yellow,child_zha
ID_QETVH4J4Z,0.8943036,45.95129429988731,-0.35899317,46.431145807568775,Yellow to Green,child_zha
ID_2QFWQ8T0K,-0.839837,34.73233274277429,-0.35899317,36.339348188096366,Red to Yellow,child_zha
ID_WKSK5URGW,-0.75310165,46.18050689993487,-0.35899317,46.5746152737357,Yellow to Green,child_zha
ID_E11CVZ5GG,-0.5968261,46.99815834618154,-0.35899317,45.04159977022212,Green to Yellow,child_zha
ID_QVOID4AD5,0.0048389076,36.12058665797954,-0.35899317,34.8724509628447,Yellow to Red,child_zha
ID_F4SN9KO57,0.5536884,44.27377563797959,-0.34956995,43.137271988301165,Yellow to Red,child_zha
ID_IIO76AFYC,0.36718228,54.76528996055888,-0.34956995,51.15086072359255,Green to Yellow,child_zha
ID_6HMHQWEP9,,53.31601875392858,-0.34956995,54.78200272298602,Yellow to Green,child_zha
ID_TWISJ919E,2.1283157,37.27290930069027,-0.35899317,35.26728729438453,Yellow to Red,child_zha
ID_Y2461QCU0,-0.5175658,42.87717824145833,-0.34956995,43.39409803669495,Red to Yellow,child_zha
ID_T051OALII,-0.31453097,46.09206567359819,-0.35899317,47.090454689219584,Yellow to Green,child_zha
ID_VF3FIJSGK,-1.2511162,47.102194618724056,-0.35899317,44.78474564480614,Green to Yellow,child_zha
ID_T9XKRAVPG,-0.49353692,35.77434852701879,-0.35899317,36.43721615135304,Red to Yellow,child_zha
ID_WJEIU9301,0.0048389076,35.35173725993026,-0.35899317,36.24058204144977,Red to Yellow,child_zha
ID_7M2188YZG,0.81911516,54.47907556310153,-0.34956995,53.28423894281346,Green to Yellow,child_zha
ID_LFVG9KOUR,,54.432785109842605,-0.34956995,51.58321452833802,Green to Yellow,child_zha
ID_J5MPQAFGU,-0.091705814,35.81505768521377,-0.35899317,36.8681619604983,Red to Yellow,child_zha
ID_A877SY9CU,-2.280862,38.50754570958996,-0.35899317,35.74066996763148,Yellow to Red,child_zha
ID_TP6A7FLI8,-1.1112078,45.377661906241634,-0.35899317,46.94188793644508,Yellow to Green,child_zha
ID_OE9AXBPD8,-0.6145124,53.81804819380949,-0.34956995,55.18036201598615,Yellow to Green,child_zha
ID_79V8ETYCJ,1.1990113,54.648740253900776,-0.34956995,53.41356659138022,Green to Yellow,child_zha
ID_E0TLXBRIR,0.8002858,55.12437427132942,-0.34956995,53.814658024735216,Green to Yellow,child_zha
ID_W7LLUZ2MI,-0.10021441,43.21391063607326,-0.34956995,44.91352253481409,Red to Yellow,child_zha
ID_IBM1MQK05,-0.6786558,41.46286615510533,-0.34956995,44.066753245212695,Red to Yellow,child_zha
ID_YGQNOL0R0,-0.67649686,55.03245853032404,-0.34956995,53.73919940042229,Green to Yellow,child_zha
ID_OAAGSQZDY,-1.5482632,42.76539311329989,-0.34956995,43.48395409064113,Red to Yellow,child_zha
ID_HIJPIUUAC,0.30272976,43.56586160557272,-0.34956995,43.17553474721292,Yellow to Red,child_zha
ID_ZVHR9ESN1,-2.170353,47.282554752445584,-0.35899317,45.46999176458286,Green to Yellow,child_zha
ID_G3DC5X7HR,0.49687383,36.74677092023586,-0.35899317,35.94958917835729,Yellow to Red,child_zha
ID_M631L10PG,0.31865063,37.73952814614646,-0.35899317,34.004980401300706,Yellow to Red,child_zha
ID_F4P3BFLY5,0.15916799,35.852636079569784,-0.35899317,36.18866119110551,Red to Yellow,child_zha
ID_A20MHJSYH,,35.88485386235345,-0.35899317,36.90816861713965,Red to Yellow,child_zha
ID_AIR06A5MP,0.06110774,38.2560735305087,-0.35899317,35.16341099224951,Yellow to Red,child_zha
ID_I75LEXILG,0.8156088,55.93373611916306,-0.34956995,52.620346747515086,Green to Yellow,child_zha
ID_ZSBAP0WC4,0.7370619,46.52746238372554,-0.35899317,46.173829040380205,Green to Yellow,child_zha
ID_IWD0DZ5MS,-2.2593417,54.58184105227234,-0.34956995,53.46970016326893,Green to Yellow,child_zha
ID_MHGZ90JRI,-0.22102168,46.46068366210329,-0.35899317,43.53158284945036,Green to Yellow,child_zha
ID_YBK8ROGMI,,43.07254931933008,-0.34956995,45.67340533120272,Red to Yellow,child_zha
ID_P77VID07K,,53.86377151258826,-0.34956995,54.87154571942852,Yellow to Green,child_zha
ID_47SL2EW5H,0.1295063,36.70740477533093,-0.35899317,35.06366298623362,Yellow to Red,child_zha
ID_N2NYNUGCG,-1.7533182,51.808619926035945,-0.34956995,54.96615499944781,Yellow to Green,child_zha
ID_YXB679K7Q,-0.44335726,45.206503383718086,-0.34956995,42.59248071454438,Yellow to Red,child_zha
ID_NCV3O1SRF,-1.3040625,54.08133064077018,-0.34956995,54.95386292034254,Yellow to Green,child_zha
ID_Z5KF3VC6P,,54.854474791965295,-0.34956995,52.25369099761392,Green to Yellow,child_zha
ID_N538UKR66,2.4864242,46.42234563095243,-0.35899317,46.29935932457183,Green to Yellow,child_zha
ID_MVYRMKSFC,-0.94767845,36.14345804816627,-0.35899317,35.41875486221296,Yellow to Red,child_zha
ID_D59CDCEFS,-0.19651395,54.68598876567946,-0.34956995,53.36056471290927,Green to Yellow,child_zha
ID_TRIMZV302,0.5924964,44.49564378596729,-0.35899317,46.54082376436553,Yellow to Green,child_zha
ID_AJAZMHBKZ,1.0218527,46.11139011300344,-0.35899317,46.79237991631444,Yellow to Green,child_zha
ID_BFD1AZ5I6,-0.29066592,36.854244762636434,-0.35899317,34.45182367668074,Yellow to Red,child_zha
ID_HRDE7PGKK,,57.44915740616248,-0.34956995,53.58559443890847,Green to Yellow,child_zha
ID_WAO3V9TLH,,35.77582393891456,-0.35899317,36.52884134512557,Red to Yellow,child_zha
ID_V2PGQBSSS,0.365268,46.726407876226496,-0.35899317,44.352368747312816,Green to Yellow,child_zha
ID_C0ZEHXQ2Q,-0.6331932,34.490594022270926,-0.35899317,36.166355822841005,Red to Yellow,child_zha
ID_JOC4O29I1,-0.86634636,46.10065216524429,-0.35899317,47.45263030518495,Yellow to Green,child_zha
ID_6HJKT0S5V,,45.66905651688371,-0.35899317,46.36028543447972,Yellow to Green,child_zha
ID_67E1HOVQX,,46.5869218767436,-0.35899317,46.02585387765337,Green to Yellow,child_zha
ID_LXEUJ08ZU,,46.36146023264921,-0.35899317,45.13744542137263,Green to Yellow,child_zha
ID_9U4CNNQOL,-0.99895686,37.14892670608207,-0.35899317,35.60638312248726,Yellow to Red,child_zha
ID_1U7DXJTUP,,35.72991652134613,-0.35899317,36.917413972396254,Red to Yellow,child_zha
ID_NCFEEHRW2,-2.4534233,54.67007274022943,-0.34956995,53.65221681787949,Green to Yellow,child_zha
ID_2OEUI8JNR,-0.49841434,35.958264409919295,-0.35899317,39.08048885351457,Red to Yellow,child_zha
ID_UYDWH3PDN,,35.34816778171471,-0.35899317,37.14561861656316,Red to Yellow,child_zha
ID_C4ELFF2U4,-0.3220126,44.65446880014051,-0.35899317,46.38219912037562,Yellow to Green,child_zha
ID_G8KSDDKRY,-0.15599084,42.671550275010965,-0.34956995,43.76464714977742,Red to Yellow,child_zha
ID_680JEX5ND,-2.3707697,35.94871106755211,-0.35899317,37.844601034859785,Red to Yellow,child_zha
ID_2GMM0JAZI,-0.9525814,44.94166401266328,-0.35899317,46.63547675635056,Yellow to Green,child_zha
ID_BUY118Q6F,0.3010117,48.38032204745632,-0.35899317,45.9527675807463,Green to Yellow,child_zha
ID_Y6MPAAH44,-0.61073035,35.540238929912334,-0.35899317,36.89954555454917,Red to Yellow,child_zha
ID_K5RZMCD9P,1.0972221,48.3148217979782,-0.35899317,46.04872890053856,Green to Yellow,child_zha
ID_ZFYKDK4B0,,59.63855392380879,-0.34956995,54.36223689150866,Green to Yellow,child_zha
ID_GGP0X07MJ,-0.28693485,36.75949819679085,-0.35899317,34.71453308823384,Yellow to Red,child_zha
ID_4J74DHEI6,-0.7149962,36.83665412314441,-0.35899317,35.68626282864321,Yellow to Red,child_zha
ID_H4MT16XYJ,,35.15628372467838,-0.35899317,37.27235886649603,Red to Yellow,child_zha
ID_HA13QSEQE,0.3803539,46.9490540039133,-0.35899317,46.21447695769717,Green to Yellow,child_zha
ID_HQO25F45I,0.3516061,46.6699452886232,-0.35899317,43.18637992070736,Green to Yellow,child_zha
ID_5ZGXJ9WX9,-2.1711607,45.82561785342407,-0.35899317,46.51798253474688,Yellow to Green,child_zha
ID_XIC2IYLLC,2.2209506,35.96391493086634,-0.35899317,38.95982809021092,Red to Yellow,child_zha
ID_ARO2FW1J4,-0.1288908,35.50101642682494,-0.35899317,36.14778393466351,Red to Yellow,child_zha
ID_UJ4ZZLELJ,0.16995184,54.51228215424676,-0.34956995,54.18248431521624,Green to Yellow,child_zha
ID_60P1LAFWP,,43.58846809345045,-0.35899317,46.36093874058041,Yellow to Green,child_zha
ID_U1QSCG86K,-1.3582721,47.308912617041486,-0.35899317,45.4233219828513,Green to Yellow,child_zha
