child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_8NHEV4JYV,21.9592738994041,child_dob_day,pri_separate,obs_materials,child_observe_total_mean,child_years_in_programme,child_age_child_height_divide,count_register_year_2020,count_register_all_std,id_facility_mean,child_dob_month_mean_enum,pra_agency_order,teacher_emotional_total_std_enum,quintile_std,child_dob_day_mean_enum,teacher_selfcare_total_mean_enum
ID_49Q0B09ZE,44.840637707439605,child_observe_total,child_age_group,child_age,child_observe_concentrated,child_height,child_observe_diligent,child_dob_month,child_observe_general,latitude_longitude_divide,child_observe_attentive,child_age_mean,id_facility,id_ward_mean,loc_group,child_age_std_enum
ID_OFDARJRN8,27.56082066519234,child_height,child_zha,child_age_child_height_multiply,child_gender,count_register_year_2020,latitude_longitude_divide,teacher_emotional_understand,child_observe_concentrated,child_dob_day_std_enum,obs_materials_12,child_years_in_programme,obs_materials,child_zha_mean_enum,obs_materials_7,count_children_present
ID_SUUJWQCUK,62.817136211786526,child_observe_total,child_age,child_observe_concentrated,ses_proxy,child_date_month,child_observe_diligent,child_age_group,child_observe_attentive,child_gender,pri_fees_amount_pv,child_age_child_height_divide,pri_fees_amount,ward_best,teacher_social_total_mean_enum,pri_fees_amount_pv_pri_fees_amount_multiply
ID_LSRZPR784,50.93993361633443,teacher_emotional_total,child_observe_diligent,child_dob_day,child_observe_total,child_observe_total_mean_enum,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_date_month,child_observe_total_mean,child_date_month_std,child_gender,child_dob_day_mean,teacher_social_total,teacher_emotional_understand,teacher_emotional_met
ID_W0L3EEXNX,38.67776161994593,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,teacher_social_total,teacher_emotional_understand,teacher_emotional_met,teacher_selfcare_total_mean_enum,pri_fees_amount_count,obs_materials_12,teacher_emotional_independent,teacher_social_cooperate,count_register_year_2020
ID_O5WURWYLF,41.28730807461321,child_observe_total_mean_enum,child_height,pri_fees_amount_count,child_zha,child_observe_total_mean,child_date_day_mean_enum,pri_funding_subsidy_mean_enum,child_observe_concentrated,count_register_race_other_mean_enum,count_register_race_other_std_enum,id_facility,child_gender,count_register_year_2020,teacher_emotional_total_pri_fees_amount_pv_subtract,teacher_social_ideas
ID_EQAZQ4SZ7,66.01440257053453,child_observe_total,child_observe_concentrated,child_age,child_age_group,child_observe_diligent,child_height,child_observe_attentive,child_date_month,child_observe_general,child_gender,child_observe_interested,child_zha,teacher_social_total_mean_enum,teacher_emotional_understand,loc_group
ID_UXL36DZL7,58.49766970811912,teacher_emotional_total,child_height,child_dob_month,child_age,child_observe_diligent,child_observe_total,teacher_emotional_total_pri_fees_amount_multiply,child_date_month,teacher_emotional_total_pri_fees_amount_pv_multiply,pri_funding_subsidy_mean_enum,child_observe_attentive,child_zha,child_gender,child_date_day_mean_enum,teacher_emotional_met
ID_WCDXTO0HT,31.921706335619348,child_height,count_register_race_std_enum,obs_materials,child_zha,child_enrollment_age,pri_fees_amount_pv_pri_fees_amount_multiply,child_observe_total_mean,count_register_year_2020,pri_funding_subsidy_mean_enum,count_staff_all_std_enum,count_register_gender_male_std_enum,count_register_race_coloured_std_enum,pri_fees_amount_pv_mean_enum,quintile_std,pri_fees_amount_pv
ID_B6TIIEIQJ,47.28711231462549,child_observe_total,child_observe_concentrated,child_age,child_observe_diligent,child_observe_attentive,child_observe_general,child_months_enrolment,teacher_emotional_met,teacher_emotional_understand,child_age_child_height_multiply,child_observe_interested,child_years_in_programme,teacher_social_initiative,count_staff_all_std_enum,count_register_race_std_enum
ID_7UZ66G4L8,54.91217442708462,teacher_emotional_total,child_observe_diligent,child_observe_total,child_observe_attentive,child_observe_total_mean_enum,latitude_longitude_divide,child_observe_total_mean,child_gender,id_ward_mean,pri_funding_subsidy_mean_enum,loc_group,teacher_social_total_mean_enum,child_date_month_std,teacher_emotional_met,teacher_emotional_understand
ID_WYP2V4JWK,36.1252272353482,teacher_emotional_total,child_observe_diligent,child_observe_total,child_height,child_observe_attentive,child_zha,child_observe_total_mean,obs_materials,child_months_enrolment,obs_materials_12,teacher_emotional_met,count_register_year_2020,teacher_selfcare_total_mean_enum,count_children_present,child_observe_general
ID_HEKRYM1A4,47.24455531118235,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_enrollment_age,child_observe_general,count_children_present,teacher_emotional_understand,pri_time_open_minutes,child_months_enrolment_std_enum,pri_language,child_observe_interested,teacher_emotional_selfstarter,count_register_year_2020
ID_6R9STZK86,59.995187056069625,child_date_month,child_age,child_observe_total_mean,child_months_enrolment,count_register_year_school_std_enum,enrollment_duration,count_register_race_std_enum,count_register_race_african_std,count_toilets_children_std_prov,child_gender,mn_best,count_staff_salary_std_enum,child_date_month_mean_enum,count_register_all_std_enum,count_register_year_school_mean
ID_ABMQ8URI7,48.02812647828225,child_observe_total_mean_enum,child_observe_diligent,child_height,child_observe_attentive,child_observe_total_mean,id_facility_n_std,pri_capacity,child_observe_general,child_date_month_std,pri_funding_subsidy_mean_enum,pri_calc_time_close,count_staff_qual_nqf4_5_std_enum,child_date_month_std_enum,child_zha,child_years_in_programme
ID_W1X2S8XHA,74.42753650826411,child_age,teacher_emotional_total_pri_fees_amount_multiply,child_observe_attentive,child_height,ses_proxy,child_age_group,child_observe_total,pri_fees_amount_pv_pri_fees_amount_multiply,child_age_child_height_multiply,teacher_emotional_total_pri_fees_amount_pv_multiply,child_zha,child_age_mean,pri_fees_amount_pv,child_observe_total_mean,pri_fees_amount
ID_51ON1WCV7,46.98750635704075,child_observe_total,child_zha,teacher_emotional_total,child_observe_concentrated,child_height,child_observe_diligent,child_observe_attentive,child_gender,pri_calc_time_close,obs_materials,teacher_emotional_understand,child_years_in_programme,pri_separate,teacher_emotional_selfstarter,child_dob_month_mean_enum
ID_CEM6103TG,26.43906202467232,latitude_longitude_divide,child_observe_attentive,child_observe_total_mean_enum,longitude,child_observe_total_mean,id_facility_n_std,pri_funding_subsidy_mean_enum,loc_group,child_date_month_std,teacher_selfcare_total_mean_enum,child_dob_day,obs_handwashing_1,obs_materials_12,pra_agency_order,child_zha_mean_enum
ID_L9JKBJLMK,62.12254347927551,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_observe_general,child_observe_total_mean_enum,child_gender,child_observe_total_mean,id_ward_mean,child_age_child_height_divide,loc_group,child_observe_interested,latitude_longitude_divide,pri_funding_subsidy_mean_enum,teacher_social_total_mean_enum
ID_ZCMEZ9J1D,45.31837346454423,child_age,child_age_group,child_age_child_height_divide,child_age_mean,pri_funding_subsidy_mean_enum,id_ward_mean,ses_proxy,latitude_longitude_divide,child_gender,child_date_day_mean_enum,loc_group,child_age_std,teacher_emotional_understand,teacher_social_total_mean_enum,teacher_emotional_selfstarter
ID_OZL0JA0FH,28.724473143234533,child_gender,count_register_race_std_enum,count_toilets_children_mean_prov,obs_classrooms_std_enum,child_years_in_programme,count_staff_qual_nqf6_9_mean_prov,count_register_year_2020,language_child,count_staff_time_full_std_enum,child_observe_total_mean,teacher_social_total,count_staff_all_std_enum,count_register_gender_male_std_enum,child_enrollment_age,child_height_std_enum
ID_W1TNT3GRG,35.7388754667494,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_age_child_height_divide,child_zha,child_observe_attentive,teacher_emotional_understand,obs_materials_12,teacher_emotional_met,teacher_social_total,teacher_emotional_total_std_enum,obs_materials_6,count_register_all_std,teacher_social_nonaggressive
ID_EO78K6JAR,41.85682354432547,child_gender,child_observe_total_mean_enum,child_observe_total_mean,id_ward_mean,id_facility,pri_funding_subsidy_mean_enum,child_date_month_std,count_staff_qual_nqf6_9_mean_prov,teacher_social_total_mean_enum,longitude,count_toilets_children_mean_prov,child_age_child_height_divide,child_date_day,count_register_all_std,teacher_emotional_understand
ID_GG9WIQ0CG,67.85780742878825,child_dob_day_mean_enum,child_observe_total,child_date_month,child_observe_diligent,child_age_child_height_divide,child_date_day_mean_enum,child_observe_attentive,child_age_mean,id_facility,child_observe_interested,child_date_month_mean_enum,child_dob_day_mean,pri_funding_subsidy_mean_enum,child_date_month_mean,teacher_social_total_mean_enum
ID_JZEFKYXAV,37.75480334324418,child_observe_total,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,pri_fees_amount_count,child_observe_interested,teacher_emotional_understand,teacher_emotional_met,child_years_in_programme,teacher_emotional_independent,count_register_year_2020,teacher_selfcare_total_mean_enum,child_dob_day,pri_year
ID_QA1OOY2G8,18.341591368230826,child_observe_total_mean,child_observe_total_mean_enum,child_enrollment_age,child_age,child_dob_month_mean_enum,pra_agency_understand,count_register_year_2020,pri_fees_amount_mean_enum,pra_agency_choice,count_register_year_2015,child_zha_mean_enum,child_date_day,count_staff_time_full_std_prov,pri_fees_amount_pv,child_age_mean
ID_EMK8OCWAH,29.300221671085044,pri_separate,child_gender,latitude_longitude_divide,obs_handwashing_1,child_observe_interested,count_register_year_2020,quintile_std,child_zha_mean_enum,quintile_std_enum,child_dob_day_std_enum,count_register_gender_male,count_register_year_2018_std_enum,child_observe_concentrated,id_prov_n,id_facility
ID_NAHD74339,23.12039563442033,child_enrollment_age,child_gender,obs_materials,pri_calc_time_close,child_observe_concentrated,obs_materials_12,child_dob_month_mean_enum,teacher_social_nonaggressive,count_register_year_2020,count_register_year_2021,quintile_std_enum,child_observe_total_mean,id_dc_n_mean_enum,pri_language_2,count_staff_salary_paid_std_prov
ID_BOWZ3YIOO,36.43511209045547,child_observe_total,child_observe_diligent,child_observe_attentive,id_facility,child_age_child_height_divide,teacher_social_total_std,child_age_mean,teacher_social_total,child_years_in_programme,child_date_day,count_staff_time_full_std_enum,pra_agency_understand,count_register_race_mean_enum,teacher_selfcare_total_mean_enum,child_zha
ID_MXOBC0CYK,63.71701298873674,child_observe_total,child_height,child_observe_concentrated,child_age_group,child_age,child_observe_diligent,child_age_mean,child_dob_month,child_zha,child_observe_attentive,child_observe_general,teacher_emotional_understand,child_date_month_std,child_observe_interested,latitude_longitude_divide
ID_M143FEUB7,66.88912876232013,child_observe_total,child_age,teacher_emotional_total,child_age_group,child_observe_concentrated,child_observe_diligent,child_height,child_observe_attentive,child_observe_total_mean,latitude_longitude_divide,child_observe_total_mean_enum,child_age_child_height_multiply,loc_group,id_ward_mean,child_date_month_std
ID_6DPIOJQCP,49.048267068152995,child_height,child_zha,child_date_month,child_age,child_observe_diligent,child_months_enrolment,enrollment_duration,child_observe_attentive,child_years_in_programme,teacher_emotional_met,teacher_emotional_total,child_date_day,child_observe_total,count_staff_all_std_enum,teacher_emotional_understand
ID_J3IHCPIMI,31.81648459009654,child_age,child_observe_attentive,child_years_in_programme,count_register_year_2020,obs_materials_12,child_date_day_mean_enum,child_dob_month,pri_fees_amount_count,teacher_social_assistance,child_dob_day,child_dob_month_std,teacher_emotional_total_mean_enum,child_dob_month_mean_enum,child_date_day,count_register_race_mean_enum
ID_FZRK4J9KM,65.61563401692682,child_observe_total,child_dob_day_mean_enum,child_observe_concentrated,child_dob_day,child_observe_diligent,child_age_child_height_divide,child_observe_general,child_observe_attentive,child_date_month,id_facility,child_age_mean,child_observe_interested,child_dob_month_mean_enum,child_date_month_std,child_gender
ID_HLBUOAQYR,36.261212621832655,child_observe_diligent,latitude_std_enum,child_observe_attentive,child_observe_total_mean,child_gender,latitude_longitude_divide,longitude,pri_funding_subsidy_mean_enum,child_observe_general,child_date_month_std,loc_group,teacher_emotional_understand,teacher_emotional_selfstarter,child_dob_day,child_date_month_std_enum
ID_10RWYRUNR,48.92606689190796,child_age,teacher_emotional_total,child_age_group,child_height,child_age_child_height_multiply,latitude_longitude_divide,child_gender,count_register_race_std_enum,count_staff_all_std,loc_group,id_ward_mean,longitude_mean,id_facility_std_enum,count_staff_time_full_std_enum,child_age_mean
ID_2TZCX6Z9V,36.295194017554806,child_observe_diligent,ses_proxy,child_gender,teacher_emotional_understand,count_staff_time_full_std_enum,teacher_social_total_mean_enum,pra_agency_understand,count_register_year_2020,id_dc_n_std_enum,id_ward_n_mean,id_facility_std_enum,teacher_emotional_total_std_enum,teacher_emotional_selfstarter,child_dob_month_mean_enum,child_age_count
ID_RWTUYHWTO,61.597258120156596,teacher_emotional_total,child_age,child_age_group,ses_proxy,child_observe_diligent,child_observe_total_mean_enum,child_observe_total_mean,id_ward_mean,pri_funding_subsidy_mean_enum,child_gender,loc_group,child_date_month_std,teacher_social_total_mean_enum,latitude_longitude_divide,id_facility
ID_A39RYS3HX,45.86176541802097,child_observe_total,child_age,child_age_group,child_observe_concentrated,teacher_emotional_total,latitude_longitude_divide,child_dob_month,child_observe_attentive,id_facility,child_observe_interested,teacher_emotional_understand,child_age_std_enum,id_ward_mean,loc_group,teacher_social_total
ID_7C8Y2CJBR,38.71027325315717,child_age,child_age_group,child_observe_total_mean_enum,child_observe_total_mean,id_ward_mean,loc_group,teacher_social_total,latitude_longitude_divide,teacher_social_total_mean_enum,child_date_month_std,pra_agency_understand,pri_funding_subsidy_mean_enum,id_facility_std_enum,id_facility_n_std,teacher_emotional_understand
ID_FRVNI8YMR,66.63492083989976,child_age,child_observe_total,ses_proxy,child_age_group,child_observe_diligent,child_age_child_height_multiply,child_height,child_observe_total_mean_enum,child_observe_total_mean,child_observe_attentive,loc_group,teacher_social_total_mean_enum,quintile,child_date_month_std,child_observe_interested
ID_4JEAIUAUA,58.510550229078,child_age,child_observe_total,child_zha,child_height,child_age_group,child_observe_attentive,child_observe_diligent,child_age_child_height_multiply,pri_funding_subsidy_mean_enum,latitude_longitude_divide,child_gender,child_observe_interested,child_dob_month_mean_enum,loc_group,teacher_emotional_adjust
ID_SALADXKQT,23.331211795562588,child_observe_diligent,child_observe_attentive,child_gender,teacher_emotional_understand,id_facility,child_dob_month_mean_enum,obs_materials_12,child_observe_total,teacher_social_cooperate,count_register_year_2020,count_register_gender_female,child_dob_day_mean_enum,pra_agency_choice,teacher_selfcare_total_mean_enum,teacher_social_nonaggressive
ID_O0AG71MDY,43.34030980489413,child_observe_concentrated,child_observe_attentive,child_observe_diligent,child_observe_general,child_observe_total_mean_enum,child_observe_total_mean,longitude,child_dob_month,child_date_month_std,pri_funding_subsidy_mean_enum,latitude_longitude_divide,child_observe_interested,teacher_emotional_understand,count_register_year_2020,obs_materials_12
ID_QGE7V5K75,66.0304693315761,child_age,child_age_group,pri_fees_amount_std_enum,teacher_selfcare_total_std,child_observe_total_mean_enum,pri_fees_amount_pv_std,pri_fees_amount_std,child_observe_total_mean,child_observe_attentive,child_age_mean,child_date_month_std,loc_group,id_facility,latitude_longitude_divide,count_toilets_children_mean_enum
ID_X97ZIQ7EP,46.90639602471936,child_observe_attentive,ward_best,pri_funding_subsidy_mean_enum,child_gender,child_age_child_height_divide,child_age_mean,count_toilets_children_mean_prov,child_observe_total_mean,child_dob_day_std_enum,child_date_day_mean_enum,longitude,child_age_std_enum,id_ward_mean,count_register_year_2015_std,loc_group
ID_Q8S2W8XPA,30.2843719051386,child_date_month,child_enrollment_age,child_gender,child_observe_total_mean,teacher_emotional_met,teacher_social_total,teacher_emotional_total_std_enum,mn_best,count_register_year_2020,teacher_emotional_independent,teacher_social_peers,teacher_emotional_understand,obs_classrooms_std_enum,count_register_year_2018_std_enum,teacher_social_nonaggressive
ID_QP8T95W8J,68.44455970219465,child_age,child_observe_total,ses_proxy,child_age_group,teacher_emotional_total,child_observe_diligent,child_age_child_height_multiply,child_observe_attentive,child_height,child_observe_total_mean_enum,child_observe_total_mean,loc_group,quintile,id_ward_mean,pri_funding_subsidy_mean_enum
ID_52RWH3K6I,38.597142859567704,teacher_emotional_total,ses_proxy,child_observe_total_mean_enum,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_gender,child_date_day_mean_enum,child_years_in_programme,teacher_emotional_understand,child_observe_general,count_register_year_2020,pri_fees_amount_count,child_height_std,teacher_emotional_met,count_staff_time_full_std_enum
ID_GH4W2DKQS,46.69613185040053,child_height,child_observe_attentive,child_age,child_dob_month,child_date_month,child_zha,child_observe_total_mean,child_gender,teacher_social_total_mean_enum,child_age_mean,obs_materials_12,child_date_month_std,pri_year_mean,child_date_day_mean_enum,child_date_month_mean
ID_ZU4Y7EM9C,37.43990040406923,id_facility,child_age_child_height_divide,child_age,child_gender,child_observe_total_mean,teacher_social_total_mean_enum,child_age_mean,child_date_month_std,child_date_day,pra_agency_understand,count_register_gender_male_mean_enum,id_facility_mean_enum,teacher_emotional_understand,teacher_emotional_selfstarter,count_register_race_mean_enum
ID_MX4557TBH,56.387720540511445,child_age,child_age_group,child_observe_diligent,child_observe_total,child_observe_attentive,child_observe_total_mean_enum,child_observe_total_mean,child_height,child_age_child_height_multiply,loc_group,child_gender,teacher_social_total_mean_enum,child_date_month_std,latitude_longitude_divide,id_ward_mean
ID_LY68RY4JJ,58.778859700642734,child_dob_month_std,obs_materials,child_zha,child_height,language_match_std_enum,child_observe_total_mean_enum,child_observe_attentive,child_gender,child_date_month,child_observe_interested,child_observe_total_mean,pri_funding_subsidy_mean_enum,child_years_in_programme,child_dob_day_mean,teacher_selfcare_total_mean_enum
ID_CU45XJ5DV,59.0852454050891,child_age,child_age_group,child_observe_total,ses_proxy,child_observe_diligent,child_observe_attentive,child_observe_total_mean_enum,child_observe_total_mean,child_gender,loc_group,child_observe_interested,child_observe_general,latitude_longitude_divide,id_ward_mean,teacher_social_total_mean_enum
ID_A66BF9YH8,27.532361626700872,child_age_std_enum,child_dob_day_std,longitude,child_observe_total_mean,child_gender,child_observe_total_mean_enum,loc_group,pri_funding_subsidy_mean_enum,child_age_child_height_divide,teacher_selfcare_total_mean_enum,child_date_month_std,teacher_emotional_understand,pri_calc_time_close,latitude_longitude_divide,pri_fees_amount_pv_mean_enum
ID_HSPOEP3KD,45.52939913386689,teacher_emotional_total,ses_proxy,ward_best,pri_fees_amount_std_enum,pri_fees_amount_pv,count_register_race_other,pri_fees_amount_pv_pri_fees_amount_multiply,teacher_emotional_total_pri_fees_amount_pv_multiply,child_gender,pri_fees_amount_pv_std,child_observe_total_mean_enum,child_observe_total_mean,pri_fees_amount,longitude,id_ward_mean
ID_DEV35TSU5,62.63209682647283,child_observe_total,child_age,teacher_emotional_total,child_age_group,child_observe_diligent,child_observe_attentive,child_observe_total_mean_enum,child_observe_total_mean,loc_group,latitude_longitude_divide,id_ward_mean,pri_funding_subsidy_mean_enum,teacher_social_total_mean_enum,child_date_month_std,teacher_emotional_met
ID_FOINQRYBP,56.993312793272814,child_observe_total,child_height,child_zha,child_observe_diligent,child_observe_attentive,child_date_month,latitude_longitude_divide,child_gender,teacher_social_total_mean_enum,loc_group,pri_funding_subsidy_mean_enum,id_ward_mean,child_observe_concentrated,teacher_emotional_understand,longitude
ID_QLU47WOXG,26.55085607389027,child_observe_total_mean,teacher_social_total_mean_enum,teacher_selfcare_total_mean_enum,teacher_emotional_understand,child_zha,child_date_day_mean_enum,obs_materials_12,count_register_gender_mean,quintile_std_enum,child_date_day_std_enum,child_height_std_enum,count_register_year_2019_std_enum,count_staff_salary_mean_enum,child_zha_mean_enum,teacher_emotional_total_mean_enum
ID_AXZQCM89S,60.876069063501866,teacher_emotional_total,count_register_race_indian_mean_enum,count_register_race_indian_std_enum,pri_fees_amount_std_enum,count_register_race_indian_mean,child_observe_attentive,count_register_race_std_enum,pri_funding_subsidy_mean_enum,child_months_enrolment,child_observe_total_mean,count_register_race_indian_std,pri_fees_amount_std,pri_fees_amount_pv_std,id_ward_mean_enum,enrollment_duration
ID_UEI4Q7E5L,66.36216030434561,child_observe_total,child_observe_concentrated,child_zha,child_height,child_observe_diligent,child_age,child_observe_total_mean,child_observe_attentive,pri_fees_amount_pv_std,child_observe_general,child_months_enrolment,child_observe_interested,teacher_emotional_met,child_years_in_programme,child_enrollment_age
ID_S23WCQAY9,34.5342275969419,child_observe_total_mean_enum,child_enrollment_age,child_observe_total_mean,id_facility,id_facility_mean,count_register_year_2017,child_zha_mean_enum,count_register_year_2020,count_staff_time_full_std_prov,obs_handwashing_1,teacher_emotional_met,child_observe_general,id_ward_std_enum,child_dob_day_mean,child_dob_day_std
ID_U3E297NA8,28.09918796084661,child_zha,child_age_child_height_divide,obs_materials_12,child_years_in_programme,child_date_day_mean_enum,pri_language_2,child_zha_std_enum,obs_handwashing_1,count_register_year_2020,child_months_enrolment,quintile_std,obs_handwashing,child_height_std,quintile_std_enum,child_date_day
ID_TLX39P87H,28.766396831203828,child_height,child_zha,child_observe_total_mean,pri_funding_subsidy_mean_enum,child_gender,child_years_in_programme,count_register_year_2017_mean,obs_handwashing_1,count_register_year_2020,child_age_child_height_divide,id_ward_std_enum,obs_materials_12,child_age_count,pri_fees_amount_pv_mean_enum,count_register_year_2017_mean_enum
ID_Z2IN7EBF0,58.33724005680576,child_observe_diligent,child_age,child_observe_total,child_observe_attentive,child_months_enrolment,count_register_race_std_enum,child_enrollment_age,child_observe_total_mean,id_team_mean,child_years_in_programme,count_staff_all_std_enum,child_dob_day,count_staff_time_mean_prov,count_register_race_african_std,pri_capacity
ID_A9VYB3HAP,29.703902603487062,child_observe_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,child_enrollment_age,teacher_emotional_understand,obs_materials,teacher_selfcare_total_mean_enum,count_register_year_2020,obs_materials_12,pri_fees_amount_count,teacher_social_nonaggressive,count_children_present,count_register_year_school
ID_8RSR63TDR,59.24792510657257,teacher_emotional_total,child_observe_diligent,child_observe_attentive,teacher_emotional_total_pri_fees_amount_multiply,child_observe_concentrated,child_observe_total_mean_enum,child_observe_general,child_observe_total_mean,child_age_child_height_divide,teacher_emotional_total_pri_fees_amount_pv_multiply,child_observe_interested,id_ward_mean,pri_funding_subsidy_mean_enum,teacher_social_total_mean_enum,child_date_month_std
ID_G8LXFG5SP,45.04552987715635,child_observe_total_mean_enum,child_observe_total_mean,child_age_mean,child_age,child_gender,child_years_in_programme,child_age_child_height_divide,obs_materials,count_register_race_std_enum,count_register_all_std_enum,count_register_year_2020,count_toilets_children_mean_prov,count_staff_qual_nqf6_9_mean_prov,count_register_gender_male_mean_enum,count_register_year_2019
ID_W8KOIY49Q,57.09134724781053,child_observe_total,teacher_emotional_total,child_observe_concentrated,child_date_month,child_observe_attentive,pri_funding_subsidy_mean_enum,child_observe_total_mean,child_gender,child_months_enrolment,id_ward_mean,child_observe_general,count_register_race_std_enum,count_staff_salary_paid_std_prov,count_register_race_indian_mean_enum,child_years_in_programme
ID_79GHY8Z5B,73.67367800819231,child_age,child_observe_concentrated,child_age_group,child_observe_attentive,child_observe_diligent,language_match,child_observe_general,child_date_month,child_observe_total_mean_enum,child_age_mean,child_observe_total_mean,child_height,child_observe_interested,latitude_std,id_facility
ID_1NE8VRSON,43.39183911716176,child_observe_total,child_observe_diligent,child_observe_attentive,child_gender,child_years_in_programme,teacher_social_total,teacher_selfcare_total_mean_enum,teacher_emotional_met,teacher_emotional_understand,teacher_social_nonaggressive,id_facility_n_std,pri_calc_time_close,child_dob_month_mean_enum,pri_fees_amount_count,count_register_gender_male_std_enum
ID_AN47TRU98,58.480675810421104,child_age,child_age_group,child_height,child_observe_diligent,child_observe_attentive,child_age_mean,child_age_child_height_multiply,child_zha,pri_fees_amount_pv_std,loc_group,latitude_longitude_divide,pri_funding_subsidy_mean_enum,quintile_std_enum,id_ward_mean,count_register_year_2017_mean
