child_id,target,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
ID_7UZ66G4L8,53.30281034817316,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_total_mean,child_age,id_ward_mean,child_gender,child_dob_day_mean_enum,child_observe_total_mean_enum,latitude_longitude_divide,teacher_social_total,count_register_all_std,child_date_day_std_enum,child_age_count,teacher_emotional_understand
ID_WYP2V4JWK,34.7450312010138,teacher_emotional_total,child_observe_diligent,child_height,child_zha,child_observe_total_mean,child_observe_attentive,obs_materials,count_register_gender_female,child_months_enrolment,child_observe_total_mean_enum,count_register_year_2020,child_observe_general,count_staff_salary_unpaid,obs_materials_8,teacher_social_nonaggressive
ID_HEKRYM1A4,42.35047105849557,teacher_emotional_total,child_observe_concentrated,child_observe_attentive,child_observe_diligent,child_enrollment_age,pri_language,child_observe_interested,child_observe_general,pri_time_open_minutes,teacher_emotional_understand,count_children_present,id_ward_n,teacher_social_total_mean_enum,child_date_day_mean_enum,count_register_year_2020
ID_6R9STZK86,63.36932458149903,child_age,child_date_month,child_months_enrolment,child_observe_total_mean_enum,child_observe_total_mean,count_register_year_school_std_enum,count_register_year_school_mean,count_register_race_african_std,enrollment_duration,count_register_all_std_enum,count_toilets_children_mean_prov,count_register_year_2014_std_enum,child_gender,count_staff_all_std_enum,count_staff_qual_nqf4_5_std_enum
ID_ABMQ8URI7,50.41278780569741,child_observe_diligent,child_height,child_observe_attentive,pri_capacity,child_zha,child_observe_total_mean,id_facility_n_std,child_date_day_std_enum,child_years_in_programme,count_staff_all_std_enum,id_dc_best,child_date_month_std,pri_calc_time_close,child_observe_general,count_staff_qual_nqf4_5_std_enum
ID_W1X2S8XHA,72.98266889510133,child_age,child_observe_attentive,child_age_child_height_multiply,child_height,ses_proxy,child_observe_total,teacher_emotional_total_pri_fees_amount_multiply,child_age_group,teacher_emotional_total_pri_fees_amount_pv_multiply,pri_fees_amount_pv_pri_fees_amount_multiply,child_zha,child_observe_general,child_age_mean,pri_fees_amount_mean_enum,ses_cat
ID_51ON1WCV7,44.595704213708245,child_zha,teacher_emotional_total,child_observe_concentrated,child_height,child_observe_diligent,child_observe_attentive,pri_calc_time_close,child_age_child_height_divide,child_gender,pri_separate,obs_materials,child_date_day_mean_enum,child_years_in_programme,child_date_day,teacher_emotional_understand
ID_CEM6103TG,26.008025290545937,child_observe_attentive,pri_funding_subsidy_mean_enum,id_dc_best,obs_handwashing_1,longitude,id_facility_n_std,obs_materials_12,child_date_month_std,loc_group,id_facility_n_mean_enum,child_observe_total_mean,teacher_selfcare_total_mean_enum,id_prov_n,language_assessment,id_mn_best
ID_L9JKBJLMK,63.01869994637895,teacher_emotional_total,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,child_observe_general,child_observe_total_mean_enum,child_gender,child_observe_total_mean,id_ward_mean,child_observe_interested,child_dob_day_mean_enum,latitude_longitude_divide,teacher_social_total,count_register_all_std
ID_ZCMEZ9J1D,47.98634435404651,child_age,child_age_group,id_ward_mean,child_date_day_mean_enum,child_age_child_height_divide,ses_proxy,count_register_year_school_mean,child_gender,latitude_longitude_divide,count_staff_salary_paid_mean_prov,id_ward_mean_enum,child_age_mean,pri_fees_amount_mean,teacher_emotional_understand,loc_group
ID_OZL0JA0FH,34.489057281311574,child_gender,child_enrollment_age,child_observe_total_mean,count_toilets_children_mean_prov,child_years_in_programme,count_register_race_std_enum,pri_capacity,language_child,count_toilets_children_std_prov,count_children_present,count_register_race_african_std_enum,count_register_all_std_enum,count_staff_salary_std_enum,count_register_year_2020,count_staff_time_full_std_enum
ID_W1TNT3GRG,33.79320793833762,child_observe_concentrated,teacher_emotional_total,child_observe_diligent,child_zha,child_observe_attentive,child_age_child_height_divide,obs_materials_8,teacher_emotional_understand,count_register_all_std,child_date_day_std_enum,count_children_present,teacher_emotional_independent,teacher_emotional_total_std_enum,teacher_social_ideas,child_date_day_mean_enum
ID_EO78K6JAR,43.871916064020816,child_observe_total_mean_enum,child_observe_total_mean,child_gender,child_age_child_height_divide,id_facility,count_toilets_children_mean_prov,child_dob_day_mean_enum,id_ward_mean,latitude_longitude_divide,child_years_in_programme,count_register_all_std,teacher_emotional_understand,child_date_month_std,id_facility_n_std,loc_group
ID_GG9WIQ0CG,64.79982070331438,child_dob_day_mean_enum,child_date_month,child_observe_diligent,child_age_child_height_divide,child_observe_interested,child_observe_attentive,child_date_day_mean_enum,id_facility,count_register_year_2020,count_register_all,teacher_emotional_total_mean,pri_language,child_date_day_std_enum,count_children_attendance_mean,child_date_month_std
ID_JZEFKYXAV,32.57849662404577,teacher_emotional_total,child_observe_diligent,child_observe_attentive,child_observe_interested,child_dob_day,child_age_child_height_divide,child_observe_general,child_years_in_programme,teacher_emotional_understand,count_register_year_2013_mean_enum,count_register_year_2020,count_children_attendance,teacher_social_nonaggressive,teacher_selfcare_total_mean_enum,teacher_emotional_independent
ID_QA1OOY2G8,20.590871603934406,child_age,child_observe_total_mean_enum,child_observe_total_mean,child_enrollment_age,count_register_year_2020,pri_fees_amount_pv_mean_enum,pri_fees_amount_mean_enum,child_dob_day,teacher_emotional_total_std,teacher_social_total_mean_enum,child_date_day,pri_attendance,child_stunted,pri_time_close_hours_std,count_staff_time_full_std_prov
ID_EMK8OCWAH,28.8917123544675,pri_separate,child_gender,child_observe_interested,count_register_year_2020,obs_materials_10,teacher_emotional_total_mean_enum,id_facility,latitude_longitude_divide,pri_calc_time_close,child_date_month_mean_enum,id_prov_n,id_ward_n,teacher_emotional_independent,id_facility_n,longitude
ID_NAHD74339,25.9187842225677,pri_separate,child_gender,child_observe_total_mean,count_register_year_2021,loc_group,child_enrollment_age,teacher_social_nonaggressive,pri_calc_time_close,count_register_year_2020,obs_materials_12,obs_handwashing_1,obs_materials,id_prov_n,quintile_std,count_children_precovid_std
ID_BOWZ3YIOO,33.02714510713712,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,id_facility,child_years_in_programme,teacher_selfcare_total_mean_enum,child_date_day,count_staff_all_std_enum,teacher_emotional_understand,count_staff_time_full_std_enum,count_register_year_2020,count_register_all_std_enum,count_register_year_2018_std,child_observe_concentrated,count_staff_qual_nqf4_5_std_enum
ID_MXOBC0CYK,57.72605624505709,child_age,child_observe_concentrated,child_age_group,child_height,child_observe_diligent,child_observe_attentive,child_zha,child_observe_interested,child_dob_month,child_observe_general,child_observe_total,teacher_emotional_understand,child_date_day_std_enum,latitude_longitude_divide,id_ward_mean
ID_M143FEUB7,64.99778060147855,child_age,teacher_emotional_total,child_observe_concentrated,child_age_group,child_observe_diligent,child_observe_total,child_height,child_observe_attentive,child_observe_total_mean,child_age_child_height_multiply,id_ward_mean,child_dob_day_mean_enum,child_observe_interested,child_observe_total_mean_enum,child_years_in_programme
ID_6DPIOJQCP,47.37405743377672,child_zha,child_height,child_age,child_date_month,child_months_enrolment,child_observe_diligent,child_age_child_height_multiply,teacher_emotional_total,child_observe_attentive,child_years_in_programme,teacher_social_assistance,child_observe_general,count_staff_salary_paid_std_enum,teacher_emotional_understand,count_staff_gender_female_std_enum
ID_J3IHCPIMI,32.76060541614531,child_age,child_observe_attentive,child_date_day_mean_enum,child_years_in_programme,count_register_year_2020,child_dob_day,obs_materials_12,count_staff_salary_paid_mean_enum,teacher_social_total_mean_enum,child_zha_std_enum,latitude_std,child_date_day,teacher_social_assistance,child_dob_month_mean,child_zha_std
ID_FZRK4J9KM,55.19252476234539,child_dob_day_mean_enum,child_observe_concentrated,child_dob_day,child_observe_diligent,child_observe_attentive,child_age_child_height_divide,child_date_month,child_observe_interested,child_observe_general,latitude_longitude_divide,child_gender,id_facility,child_date_month_std,pri_funding_subsidy_std_enum,count_register_all_std
ID_HLBUOAQYR,39.460110919572784,child_observe_diligent,child_observe_attentive,child_gender,latitude_std_enum,child_observe_general,child_date_month_std,id_dc_best,teacher_emotional_understand,teacher_social_nonaggressive,loc_group,pri_funding_subsidy_mean_enum,id_facility_n_std,longitude,id_facility_n_mean_enum,id_mn_best
ID_10RWYRUNR,51.70304881629971,child_age,teacher_emotional_total,child_age_group,child_age_child_height_multiply,child_height,latitude_longitude_divide,child_observe_total,ward_best,child_gender,obs_classrooms_std,loc_group,child_observe_total_mean,count_register_all_std_enum,id_ward_mean,child_date_day_std_enum
ID_2TZCX6Z9V,37.04010114845205,child_observe_diligent,ses_proxy,child_gender,count_register_year_2016_std_enum,teacher_emotional_understand,child_observe_total_mean,count_staff_time_full_std_enum,child_zha,count_register_year_2020,teacher_emotional_selfstarter,teacher_social_total_mean_enum,count_staff_salary_paid_mean_enum,teacher_social_nonaggressive,child_observe_concentrated,child_dob_month_mean_enum
ID_RWTUYHWTO,63.52967468624496,teacher_emotional_total,child_age,child_age_group,ses_proxy,child_observe_total,child_observe_diligent,child_observe_total_mean,child_dob_day_mean_enum,id_ward_mean,child_gender,child_observe_total_mean_enum,quintile,id_facility,count_register_all_std,child_date_day_std_enum
ID_A39RYS3HX,45.430520992596406,child_age,child_age_group,child_observe_concentrated,teacher_emotional_total,child_observe_attentive,id_facility,child_observe_interested,child_dob_month,count_toilets_children,id_ward_mean,teacher_emotional_understand,teacher_social_initiative,teacher_social_total,teacher_social_nonaggressive,id_ward
ID_7C8Y2CJBR,46.7791899027356,child_age,child_observe_total,child_age_group,child_observe_total_mean,child_observe_total_mean_enum,teacher_social_total,child_dob_day_mean_enum,latitude_longitude_divide,id_ward_mean,child_date_day_std_enum,child_age_child_height_multiply,loc_group,teacher_emotional_understand,child_date_month_std,id_facility_n_std
ID_FRVNI8YMR,65.35133242700043,child_age,ses_proxy,child_age_group,child_observe_total,child_observe_diligent,child_age_child_height_multiply,child_height,child_observe_total_mean,child_observe_attentive,child_dob_day_mean_enum,child_observe_interested,quintile,child_observe_total_mean_enum,id_ward_mean,count_register_all_std
ID_4JEAIUAUA,55.143431120182676,child_age,child_age_group,child_observe_attentive,child_height,child_zha,child_observe_diligent,child_observe_interested,child_observe_total,child_age_child_height_multiply,latitude_longitude_divide,child_gender,child_dob_day_std,id_ward_mean,count_register_all_std,teacher_emotional_understand
ID_SALADXKQT,22.30958297857587,child_observe_diligent,child_observe_attentive,child_gender,teacher_emotional_understand,count_children_present,teacher_social_nonaggressive,obs_materials_12,id_facility,count_register_year_2020,teacher_selfcare_total_mean_enum,teacher_social_cooperate,obs_area,teacher_emotional_selfstarter,teacher_emotional_total_pri_fees_amount_subtract,obs_materials_19
ID_O0AG71MDY,43.09843580388987,child_observe_concentrated,child_observe_attentive,child_observe_diligent,child_observe_general,child_observe_interested,child_dob_day_std_enum,child_date_month_std,id_facility_n,id_dc_best,teacher_emotional_understand,child_age_child_height_divide,loc_group,child_observe_total_mean,count_register_year_2020,obs_materials_12
ID_QGE7V5K75,71.813405014256,child_age,pri_fees_amount_std,child_age_group,child_observe_total,pri_fees_amount_std_enum,child_observe_total_mean,id_mn_n_std_enum,teacher_selfcare_total_std,child_dob_day_mean_enum,child_observe_attentive,child_zha_std,child_date_month_std,pri_fees_amount_pv_std,id_facility,child_observe_total_mean_enum
ID_X97ZIQ7EP,49.56260995083772,ward_best,child_age_child_height_divide,child_observe_attentive,child_gender,child_dob_day_mean_enum,child_date_day_mean_enum,child_dob_day_std,child_observe_total_mean,id_ward_mean,count_register_year_2017_mean_enum,longitude,pri_year_mean,count_register_year_2017_mean,count_toilets_children_mean_prov,loc_group
ID_Q8S2W8XPA,33.246392403959575,child_date_month,child_enrollment_age,child_observe_total_mean_enum,child_gender,child_observe_total_mean,count_register_all_std_enum,count_register_race_std_enum,count_staff_qual_nqf4_5_std_enum,teacher_social_nonaggressive,child_zha_std,teacher_emotional_independent,count_register_year_2020,teacher_emotional_total_count,count_staff_salary_paid_mean_enum,pri_fees_amount_pv_mean_enum
ID_QP8T95W8J,66.77143959920343,child_age,ses_proxy,teacher_emotional_total,child_age_group,child_observe_total,child_observe_diligent,child_age_child_height_multiply,child_observe_attentive,child_height,child_observe_total_mean,child_dob_day_mean_enum,id_ward_mean,quintile,count_register_all_std,child_observe_total_mean_enum
ID_52RWH3K6I,44.14753631179836,teacher_emotional_total,ses_proxy,child_observe_total_mean,child_observe_total_mean_enum,child_gender,child_height_std,count_staff_qual_nqf4_5_std_enum,child_date_day_mean_enum,count_register_year_2020,id_ward_n,child_zha_std,teacher_emotional_total_count,id_facility,teacher_emotional_understand,pri_capacity_mean_enum
ID_GH4W2DKQS,47.29781464751641,child_height,child_observe_attentive,child_age,child_zha,child_date_month,child_gender,child_observe_total_mean,child_observe_total_mean_enum,child_date_day_std_enum,child_dob_month,child_date_month_std,child_date_day_mean_enum,count_register_all_std,child_years_in_programme,teacher_emotional_understand
ID_ZU4Y7EM9C,40.263378148460276,id_facility,child_age_child_height_divide,child_age,child_gender,child_observe_total_mean,child_date_day_std_enum,child_date_month_std,child_zha,teacher_emotional_understand,count_register_year_2020,teacher_social_total_mean_enum,child_observe_general,child_age_mean,teacher_emotional_selfstarter,pri_time_close_minutes_mean
ID_MX4557TBH,56.4943152164732,child_age,child_age_group,child_observe_total,child_observe_diligent,child_observe_attentive,child_age_child_height_multiply,child_observe_total_mean,child_height,child_dob_day_mean_enum,child_observe_total_mean_enum,child_gender,count_register_all_std,child_date_day_std_enum,id_ward_mean,loc_group
ID_LY68RY4JJ,61.00269062384001,child_dob_month_std,obs_materials,child_observe_total_mean_enum,child_height,child_date_month,child_zha,child_observe_attentive,teacher_emotional_total_mean_enum,child_observe_total_mean,child_gender,child_years_in_programme,child_observe_interested,child_observe_general,child_date_month_std,count_register_year_2017_mean
ID_CU45XJ5DV,59.03415336218347,child_age,child_age_group,child_observe_total,ses_proxy,child_observe_diligent,child_observe_attentive,child_observe_total_mean,child_observe_interested,child_dob_day_mean_enum,child_gender,child_observe_total_mean_enum,child_date_day_std_enum,id_facility,id_ward_mean,loc_group
ID_A66BF9YH8,35.289079166054314,child_age_std_enum,child_gender,child_age_child_height_divide,child_dob_day_std,loc_group,teacher_duration_mean_enum,teacher_emotional_total_mean_enum,child_observe_total_mean_enum,child_date_day_std_enum,obs_materials_8,teacher_social_nonaggressive,id_dc_best,id_facility_n,child_date_month_std,id_facility_mean
ID_HSPOEP3KD,47.89764261267263,teacher_emotional_total,ses_proxy,ward_best,teacher_emotional_total_pri_fees_amount_pv_multiply,pri_fees_amount_pv_pri_fees_amount_multiply,pri_fees_amount_std_enum,count_register_race_other,count_staff_all_std_enum,child_observe_total_mean_enum,pri_fees_amount_pv,pri_fees_amount_pv_std,pri_fees_amount,ses_cat,count_staff_qual_nqf4_5_std_enum,loc_group
ID_DEV35TSU5,60.45924739132597,child_age,teacher_emotional_total,child_age_group,child_observe_total,child_observe_diligent,child_observe_attentive,child_observe_total_mean,id_ward_mean,child_dob_day_mean_enum,child_observe_interested,child_observe_total_mean_enum,latitude_longitude_divide,count_register_all_std,teacher_emotional_met,child_date_day_std_enum
ID_FOINQRYBP,51.898627380958494,child_zha,child_observe_attentive,child_height,child_observe_diligent,child_date_month,child_gender,child_age,child_date_month_std,child_date_day_std_enum,id_ward_mean,id_dc_best,count_toilets_children_mean_prov,id_facility,count_register_all_std,child_age_mean
ID_QLU47WOXG,32.402769154156985,teacher_social_assistance,child_stunted,child_observe_total_mean,teacher_selfcare_total_mean_enum,count_staff_salary_paid_mean_enum,teacher_emotional_understand,count_children_present,pri_capacity,count_register_gender_mean,teacher_social_total_mean_enum,id_prov_n,id_ward_n_mean,count_register_year_2019_std,child_date_day_mean_enum,latitude_mean_enum
ID_AXZQCM89S,61.74407537342265,teacher_emotional_total,count_register_race_indian_mean_enum,child_months_enrolment,id_ward_mean_enum,count_register_race_indian_std_enum,id_mn_n_std_enum,child_observe_attentive,child_observe_total_mean_enum,count_register_race_indian_std,count_register_race_indian_mean,child_observe_total_mean,count_staff_all_std_enum,count_staff_qual_nqf4_5_std_enum,count_register_race_std_enum,pri_fees_amount_pv_std
ID_UEI4Q7E5L,58.761240043840075,child_observe_concentrated,child_height,child_zha,child_age,child_observe_attentive,child_observe_diligent,child_months_enrolment,child_observe_total_mean,child_observe_interested,count_staff_qual_nqf4_5_std_enum,child_years_in_programme,child_observe_general,child_date_day_mean_enum,pri_fees_amount_pv_std,teacher_emotional_total
ID_S23WCQAY9,37.38155925694662,child_observe_total_mean,child_observe_total_mean_enum,child_enrollment_age,id_facility,child_dob_day_std,child_zha_std,count_register_year_2020,count_staff_salary_unpaid,child_observe_general,teacher_emotional_selfstarter,count_staff_time_full_std_prov,obs_handwashing_1,id_facility_n,id_facility_mean,child_dob_year_std_enum
ID_U3E297NA8,29.996209191882752,child_zha,child_height_std,child_age_child_height_divide,obs_handwashing_1,id_ward_mean_enum,child_years_in_programme,child_observe_total_mean,obs_materials_12,child_date_day_mean_enum,child_date_day,latitude_longitude_divide,child_date_day_std_enum,obs_area_3,child_zha_std,count_register_year_2018
ID_TLX39P87H,31.027490506391946,child_height,child_zha,child_gender,child_age_child_height_divide,child_observe_total_mean,child_observe_total_mean_enum,child_years_in_programme,teacher_social_assistance,count_register_year_2020,pri_funding_subsidy_mean_enum,pri_fees_amount_pv_mean_enum,count_register_year_2017_mean,pra_agency_choice,teacher_social_total_mean_enum,obs_handwashing_1
ID_Z2IN7EBF0,57.30167634512286,child_observe_diligent,child_age,child_months_enrolment,child_dob_day,child_observe_attentive,child_enrollment_age,pri_capacity,teacher_emotional_total,count_staff_qual_nqf4_5_std_enum,child_observe_general,pri_fees_amount_pv_mean_enum,child_date_day_mean_enum,count_register_race_african_std_enum,obs_materials,count_register_gender_female_std
ID_A9VYB3HAP,29.794093177716995,child_observe_concentrated,child_observe_diligent,child_observe_attentive,child_gender,child_enrollment_age,obs_materials,teacher_emotional_understand,obs_materials_12,count_register_year_2020,teacher_social_nonaggressive,count_children_attendance,teacher_selfcare_total_mean_enum,count_children_present,obs_materials_19,child_observe_interested
ID_8RSR63TDR,59.97051997019899,teacher_emotional_total,child_observe_diligent,teacher_emotional_total_pri_fees_amount_multiply,child_observe_attentive,child_age_child_height_divide,child_observe_total_mean,child_observe_total_mean_enum,child_observe_interested,child_observe_concentrated,child_observe_general,count_children_present,child_dob_day_mean_enum,obs_materials_12,id_ward_mean,count_toilets_children_mean_prov
ID_G8LXFG5SP,48.03189376528027,child_observe_total_mean,child_observe_total_mean_enum,child_gender,child_age_child_height_divide,count_staff_qual_nqf4_5_std_enum,count_toilets_children_mean_prov,child_years_in_programme,child_age,count_register_year_2020,child_dob_day_std_enum,count_staff_salary_paid_mean_enum,count_register_year_2016_std_enum,count_register_year_2019,obs_handwashing_1,count_register_race_std_enum
ID_W8KOIY49Q,54.45720475494265,teacher_emotional_total,child_observe_concentrated,child_observe_attentive,child_date_month,child_months_enrolment,child_observe_total_mean,id_ward_mean,child_gender,child_date_month_std,loc_group,count_staff_qual_nqf4_5_std_enum,id_mn_n_std_enum,pri_fees_amount_std_enum,child_years_in_programme,count_register_race_indian_mean_enum
ID_79GHY8Z5B,74.7595701883906,child_age,child_observe_concentrated,language_match,child_observe_attentive,child_age_group,child_observe_diligent,child_observe_total,child_observe_interested,child_age_child_height_multiply,child_date_month,child_height,child_observe_general,latitude_std,child_observe_total_mean,child_age_std
ID_1NE8VRSON,40.2393505991056,child_observe_diligent,child_observe_attentive,child_gender,child_date_day_mean_enum,id_facility_n_std,teacher_social_total,teacher_social_nonaggressive,count_register_race_african_std,obs_classrooms_mean,teacher_social_assistance,child_zha_std,teacher_selfcare_total_mean_enum,teacher_emotional_understand,count_register_year_2018_std_enum,child_observe_total_mean
ID_AN47TRU98,63.184214967832695,child_age,child_height,child_age_group,child_observe_total,child_age_child_height_multiply,child_observe_diligent,child_observe_attentive,child_zha,child_age_mean,pri_fees_amount_pv_std,pri_fees_amount_std_enum,count_register_all_std,child_gender,child_date_day_std_enum,teacher_emotional_understand
ID_SNCCSAF4T,48.77701184082368,child_observe_concentrated,child_zha,child_height,child_observe_diligent,child_observe_attentive,child_observe_interested,child_age_std_enum,child_observe_general,count_register_all_std,teacher_emotional_understand,child_age_std,id_ward_n,child_age_mean,child_observe_total_mean,count_register_year_2020
